Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jameis Winston,NOR,13,25,122,2,2,1,5,26,59.1,0,0,0,0,0,0,0,0,0,0,0,202311120,min
Derek Carr,NOR,13,18,110,0,0,2,12,23,87.7,1,10,0,10,0,0,0,0,0,1,0,202311120,min
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,9,42,0,9,7,7,33,0,13,0,0,202311120,min
Jamaal Williams,NOR,0,0,0,0,0,0,0,0,,4,7,0,3,1,1,3,0,3,0,0,202311120,min
Taysom Hill,NOR,0,0,0,0,0,0,0,0,,1,6,0,6,4,2,17,0,11,0,0,202311120,min
Chris Olave,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,94,1,26,0,0,202311120,min
A.T. Perry,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,38,1,23,0,0,202311120,min
Rashid Shaheed,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,24,0,15,0,0,202311120,min
Lynn Bowden Jr.,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202311120,min
Michael Thomas,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0,202311120,min
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,2,0,2,0,0,202311120,min
Joshua Dobbs,MIN,23,34,268,1,0,1,5,29,101.1,8,44,1,11,0,0,0,0,0,0,0,202311120,min
Ty Chandler,MIN,0,0,0,0,0,0,0,0,,15,45,1,13,0,0,0,0,0,0,0,202311120,min
Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,8,27,0,9,2,1,6,0,6,0,0,202311120,min
Kene Nwangwu,MIN,0,0,0,0,0,0,0,0,,2,9,0,8,0,0,0,0,0,0,0,202311120,min
T.J. Hockenson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,15,11,134,1,28,0,0,202311120,min
Jordan Addison,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,69,0,29,0,0,202311120,min
Brandon Powell,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,35,0,14,0,0,202311120,min
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0,202311120,min
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,8,0,8,0,0,202311120,min
