Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Russell Wilson,DEN,13,22,95,1,2,4,13,21,46.6,4,31,0,12,0,0,0,0,0,0,0,202310120,kan
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,10,52,0,18,0,0,0,0,0,0,0,202310120,kan
Jaleel McLaughlin,DEN,0,0,0,0,0,0,0,0,,7,30,0,9,2,2,12,0,7,0,0,202310120,kan
Michael Burton,DEN,0,0,0,0,0,0,0,0,,2,2,0,3,0,0,0,0,0,0,0,202310120,kan
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,46,1,21,0,0,202310120,kan
Samaje Perine,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,16,0,15,1,1,202310120,kan
Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,14,0,13,0,0,202310120,kan
Adam Trautman,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0,202310120,kan
Greg Dulcich,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0,202310120,kan
Chris Manhertz,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202310120,kan
Brandon Johnson,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202310120,kan
Patrick Mahomes,KAN,30,40,306,1,1,2,13,40,94.4,6,31,0,15,0,0,0,0,0,0,0,202310120,kan
Kadarius Toney,KAN,0,1,0,0,0,0,0,0,39.6,2,-5,0,-2,6,3,9,1,5,0,0,202310120,kan
Isiah Pacheco,KAN,0,0,0,0,0,0,0,0,,16,62,0,15,6,6,36,0,9,0,0,202310120,kan
Clyde Edwards-Helaire,KAN,0,0,0,0,0,0,0,0,,2,7,0,7,1,1,9,0,9,0,0,202310120,kan
Noah Gray,KAN,0,0,0,0,0,0,0,0,,1,1,0,1,2,2,14,0,6,0,0,202310120,kan
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,9,9,124,0,40,0,0,202310120,kan
Rashee Rice,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,72,0,28,0,0,202310120,kan
Skyy Moore,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,22,0,12,0,0,202310120,kan
Jerick McKinnon,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,20,0,9,0,0,202310120,kan
Marquez Valdes-Scantling,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202310120,kan
Justin Watson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202310120,kan
