Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
C.J. Stroud,HOU,20,30,280,2,0,0,0,68,118.7,3,14,0,11,0,0,0,0,0,0,0,202309240,jax
Devin Singletary,HOU,0,0,0,0,0,0,0,0,,9,41,0,14,2,2,4,0,7,0,0,202309240,jax
Dameon Pierce,HOU,0,0,0,0,0,0,0,0,,14,31,1,10,3,3,28,0,11,0,0,202309240,jax
Tank Dell,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,145,1,68,0,0,202309240,jax
Robert Woods,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,34,0,17,0,0,202309240,jax
Nico Collins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,34,0,29,0,0,202309240,jax
John Metchie,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,11,0,0,202309240,jax
Brevin Jordan,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,1,9,0,0,202309240,jax
Dalton Schultz,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,0,9,0,0,202309240,jax
Teagan Quitoriano,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202309240,jax
Trevor Lawrence,JAX,27,40,279,1,1,0,0,28,85.3,3,12,0,8,0,0,0,0,0,0,0,202309240,jax
C.J. Beathard,JAX,2,2,9,0,0,0,0,6,85.4,0,0,0,0,0,0,0,0,0,0,0,202309240,jax
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,19,88,0,16,5,4,50,0,18,0,0,202309240,jax
Tank Bigsby,JAX,0,0,0,0,0,0,0,0,,2,10,1,9,1,0,0,0,0,0,0,202309240,jax
D'Ernest Johnson,JAX,0,0,0,0,0,0,0,0,,3,6,0,3,2,2,6,0,6,0,0,202309240,jax
Evan Engram,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,67,0,28,0,0,202309240,jax
Christian Kirk,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,54,1,26,0,0,202309240,jax
Jamal Agnew,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,49,0,14,1,1,202309240,jax
Calvin Ridley,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,40,0,21,0,0,202309240,jax
Tim Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,11,0,6,0,0,202309240,jax
Brenton Strange,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,0,4,0,0,202309240,jax
Luke Farrell,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202309240,jax
