Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Tommy DeVito,NYG,9,16,55,0,0,1,2,14,63.3,1,5,0,5,0,0,0,0,0,0,0,202312250,phi
Tyrod Taylor,NYG,7,16,133,1,1,0,0,69,68.0,2,21,0,15,0,0,0,0,0,0,0,202312250,phi
Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,23,80,1,12,6,3,4,0,4,0,0,202312250,phi
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,90,1,69,0,0,202312250,phi
Daniel Bellinger,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,43,0,20,0,0,202312250,phi
Darren Waller,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,32,0,20,0,0,202312250,phi
Wan'Dale Robinson,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,16,0,8,0,0,202312250,phi
Matt Breida,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,202312250,phi
Jalen Hurts,PHI,24,38,301,1,1,1,6,36,85.5,8,34,1,16,0,0,0,0,0,1,0,202312250,phi
D'Andre Swift,PHI,0,0,0,0,0,0,0,0,,20,92,1,17,0,0,0,0,0,0,0,202312250,phi
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,6,41,0,22,3,3,38,0,19,1,0,202312250,phi
Boston Scott,PHI,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,1,1,202312250,phi
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,80,0,32,0,0,202312250,phi
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,79,1,36,0,0,202312250,phi
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,71,0,21,0,0,202312250,phi
Grant Calcaterra,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,21,0,12,0,0,202312250,phi
Britain Covey,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,1,0,202312250,phi
Julio Jones,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,5,0,5,0,0,202312250,phi
Olamide Zaccheaus,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202312250,phi
