Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Brock Purdy,SFO,22,28,230,2,0,0,0,38,124.7,1,4,0,4,0,0,0,0,0,0,0,202312310,was
Sam Darnold,SFO,0,0,0,0,0,1,6,0,,2,-2,0,-1,0,0,0,0,0,1,0,202312310,was
Elijah Mitchell,SFO,0,0,0,0,0,0,0,0,,17,80,1,15,0,0,0,0,0,0,0,202312310,was
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,14,64,0,13,5,4,27,0,12,0,0,202312310,was
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,3,35,0,17,6,5,37,1,16,0,0,202312310,was
Jordan Mason,SFO,0,0,0,0,0,0,0,0,,2,3,0,5,0,0,0,0,0,0,0,202312310,was
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,114,1,38,0,0,202312310,was
George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,29,0,18,0,0,202312310,was
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,23,0,9,0,0,202312310,was
Ronnie Bell,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202312310,was
Sam Howell,WAS,17,28,169,1,2,1,6,42,60.0,1,-1,0,-1,0,0,0,0,0,0,0,202312310,was
Brian Robinson Jr.,WAS,0,0,0,0,0,0,0,0,,9,44,0,12,4,4,32,0,22,0,0,202312310,was
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,4,19,0,16,4,2,17,0,15,0,0,202312310,was
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,61,1,42,0,0,202312310,was
Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,33,0,25,0,0,202312310,was
Logan Thomas,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,20,0,8,0,0,202312310,was
John Bates,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202312310,was
Byron Pringle,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202312310,was
Jahan Dotson,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202312310,was
