Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Mac Jones,NWE,12,21,150,0,2,1,0,42,39.9,3,7,0,4,0,0,0,0,0,1,1,202310010,dal
Bailey Zappe,NWE,4,9,57,0,0,1,7,22,65.5,0,0,0,0,0,0,0,0,0,0,0,202310010,dal
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,14,30,0,8,3,2,10,0,7,0,0,202310010,dal
Ezekiel Elliott,NWE,0,0,0,0,0,0,0,0,,6,16,0,9,3,2,6,0,4,0,0,202310010,dal
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,51,0,21,0,0,202310010,dal
Demario Douglas,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,45,0,42,0,0,202310010,dal
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,36,0,20,0,0,202310010,dal
DeVante Parker,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,33,0,22,0,0,202310010,dal
JuJu Smith-Schuster,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,14,0,14,0,0,202310010,dal
Mike Gesicki,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,12,0,12,0,0,202310010,dal
Dak Prescott,DAL,28,34,261,1,0,3,28,29,108.5,1,-1,0,-1,0,0,0,0,0,0,0,202310010,dal
Cooper Rush,DAL,2,2,20,0,0,0,0,13,108.3,3,-2,0,0,0,0,0,0,0,0,0,202310010,dal
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,11,47,0,16,3,3,13,0,6,0,0,202310010,dal
KaVontae Turpin,DAL,0,0,0,0,0,0,0,0,,1,46,0,46,1,1,5,0,5,1,0,202310010,dal
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,1,12,0,12,6,4,36,1,20,0,0,202310010,dal
Rico Dowdle,DAL,0,0,0,0,0,0,0,0,,3,9,0,9,1,1,8,0,8,0,0,202310010,dal
Deuce Vaughn,DAL,0,0,0,0,0,0,0,0,,8,9,0,3,1,1,2,0,2,0,0,202310010,dal
Hunter Luepke,DAL,0,0,0,0,0,0,0,0,,2,4,1,3,0,0,0,0,0,0,0,202310010,dal
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,77,0,21,0,0,202310010,dal
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,60,0,29,0,0,202310010,dal
Jalen Tolbert,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,53,0,18,0,0,202310010,dal
Brandin Cooks,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,27,0,11,1,0,202310010,dal
Luke Schoonmaker,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202310010,dal
