Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Taylor Heinicke,ATL,10,29,163,1,3,2,7,75,26.1,4,46,1,24,0,0,0,0,0,0,0,202312310,chi
Desmond Ridder,ATL,3,4,17,0,1,0,0,6,42.7,0,0,0,0,0,0,0,0,0,0,0,202312310,chi
Bijan Robinson,ATL,0,0,0,0,0,0,0,0,,15,75,0,21,4,3,11,0,6,1,0,202312310,chi
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,5,13,0,5,1,1,75,1,75,0,0,202312310,chi
Drake London,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,10,4,56,0,22,0,0,202312310,chi
Van Jefferson,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,19,0,9,0,0,202312310,chi
MyCole Pruitt,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0,202312310,chi
Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,5,0,5,0,0,202312310,chi
KhaDarel Hodge,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202312310,chi
Jonnu Smith,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,202312310,chi
Justin Fields,CHI,20,32,268,1,0,3,28,32,99.5,11,45,1,13,0,0,0,0,0,1,0,202312310,chi
Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,18,124,1,38,3,2,5,0,5,0,0,202312310,chi
Roschon Johnson,CHI,0,0,0,0,0,0,0,0,,7,21,1,7,3,3,38,0,24,0,0,202312310,chi
Velus Jones Jr.,CHI,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0,202312310,chi
D.J. Moore,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,159,1,32,0,0,202312310,chi
Robert Tonyan,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,40,0,24,0,0,202312310,chi
Tyler Scott,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,15,0,16,0,0,202312310,chi
Collin Johnson,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0,202312310,chi
Khari Blasingame,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202312310,chi
