Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jordan Love,GNB,24,33,256,3,0,0,0,33,125.3,2,2,1,2,0,0,0,0,0,0,0,202312310,min
Sean Clifford,GNB,1,1,37,0,0,0,0,37,118.7,2,-2,0,-1,0,0,0,0,0,0,0,202312310,min
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,20,120,0,25,1,1,10,0,10,0,0,202312310,min
Patrick Taylor,GNB,0,0,0,0,0,0,0,0,,8,30,0,10,0,0,0,0,0,0,0,202312310,min
AJ Dillon,GNB,0,0,0,0,0,0,0,0,,7,27,0,11,0,0,0,0,0,0,0,202312310,min
Bo Melton,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,105,1,37,0,0,202312310,min
Jayden Reed,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,89,2,33,0,0,202312310,min
Tucker Kraft,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,48,0,13,0,0,202312310,min
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,28,0,12,0,0,202312310,min
Malik Heath,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,13,0,13,0,0,202312310,min
Ben Sims,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202312310,min
Samori Toure,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-6,0,-6,1,1,202312310,min
Nick Mullens,MIN,13,22,113,1,0,1,8,21,87.9,1,6,0,6,0,0,0,0,0,0,0,202312310,min
Jaren Hall,MIN,5,10,67,0,1,3,28,20,32.1,2,4,0,5,0,0,0,0,0,1,1,202312310,min
Ty Chandler,MIN,0,0,0,0,0,0,0,0,,10,40,0,9,3,3,24,0,13,0,0,202312310,min
Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,3,17,0,9,2,2,13,0,8,0,0,202312310,min
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,59,0,21,0,0,202312310,min
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,39,1,14,0,0,202312310,min
Jordan Addison,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,28,0,20,0,0,202312310,min
Josh Oliver,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,17,0,17,0,0,202312310,min
Brandon Powell,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202312310,min
