Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Zach Wilson,NYJ,12,27,170,1,3,3,19,68,38.1,5,36,0,16,0,0,0,0,0,0,0,202309170,dal
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,4,9,0,9,2,0,0,0,0,0,0,202309170,dal
Michael Carter,NYJ,0,0,0,0,0,0,0,0,,2,8,0,6,2,1,3,0,3,0,0,202309170,dal
Dalvin Cook,NYJ,0,0,0,0,0,0,0,0,,4,7,0,6,1,1,5,0,5,1,1,202309170,dal
Ashtyn Davis,NYJ,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0,202309170,dal
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,2,83,1,68,0,0,202309170,dal
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,50,0,17,0,0,202309170,dal
Allen Lazard,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,23,0,14,0,0,202309170,dal
Mecole Hardman,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202309170,dal
Randall Cobb,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202309170,dal
Dak Prescott,DAL,31,38,255,2,0,1,7,31,112.2,6,14,0,15,0,0,0,0,0,0,0,202309170,dal
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,25,72,0,23,8,7,37,0,19,0,0,202309170,dal
Rico Dowdle,DAL,0,0,0,0,0,0,0,0,,7,26,0,9,1,1,17,0,17,0,0,202309170,dal
Deuce Vaughn,DAL,0,0,0,0,0,0,0,0,,3,16,0,13,3,3,16,0,11,0,0,202309170,dal
KaVontae Turpin,DAL,0,0,0,0,0,0,0,0,,2,6,0,6,1,1,9,0,9,0,0,202309170,dal
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,13,11,143,0,31,1,0,202309170,dal
Jalen Tolbert,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,18,0,7,0,0,202309170,dal
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,11,1,6,0,0,202309170,dal
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0,202309170,dal
Luke Schoonmaker,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,0,0,202309170,dal
Peyton Hendershot,DAL,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,202309170,dal
