Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jimmy Garoppolo,LVR,10,21,126,0,1,6,49,19,46.9,2,12,0,9,0,0,0,0,0,0,0,202310300,det
Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,15,61,1,9,4,2,27,0,15,1,0,202310300,det
Ameer Abdullah,LVR,0,0,0,0,0,0,0,0,,1,7,0,7,1,1,12,0,12,0,0,202310300,det
Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,19,0,18,0,0,202310300,det
Jakobi Meyers,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,0,202310300,det
Austin Hooper,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,19,0,11,0,0,202310300,det
Michael Mayer,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,19,0,19,0,0,202310300,det
Davante Adams,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,7,1,11,0,11,0,0,202310300,det
Jared Goff,DET,26,37,272,1,1,0,0,44,89.0,2,-2,0,-1,0,0,0,0,0,0,0,202310300,det
Amon-Ra St. Brown,DET,0,0,0,0,0,1,8,0,,0,0,0,0,9,6,108,0,44,0,0,202310300,det
Jahmyr Gibbs,DET,0,0,0,0,0,0,0,0,,26,152,1,27,5,5,37,0,14,0,0,202310300,det
Craig Reynolds,DET,0,0,0,0,0,0,0,0,,14,74,0,13,1,1,12,0,12,1,1,202310300,det
Sam LaPorta,DET,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,57,1,18,0,0,202310300,det
Jameson Williams,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,16,0,22,0,0,202310300,det
Josh Reynolds,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,1,1,202310300,det
Brock Wright,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202310300,det
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,1,-2,0,-2,4,2,24,0,14,0,0,202310300,det
