Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Tommy DeVito,NYG,18,26,246,3,0,9,45,40,137.7,1,7,0,7,0,0,0,0,0,0,0,202311190,was
Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,14,83,0,36,5,4,57,2,24,0,0,202311190,was
Wan'Dale Robinson,NYG,0,0,0,0,0,0,0,0,,1,2,0,2,4,3,35,0,21,0,0,202311190,was
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,82,1,40,0,0,202311190,was
Daniel Bellinger,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,38,0,26,0,0,202311190,was
Isaiah Hodgins,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,22,0,16,0,0,202311190,was
Jalin Hyatt,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202311190,was
Sterling Shepard,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0,202311190,was
Matt Breida,NYG,0,0,0,0,0,0,0,0,,3,-1,0,3,1,0,0,0,0,0,0,202311190,was
Sam Howell,WAS,31,45,256,1,3,4,26,29,62.8,3,35,1,20,0,0,0,0,0,0,0,202311190,was
Brian Robinson Jr.,WAS,0,0,0,0,0,0,0,0,,17,73,0,18,9,7,59,0,21,1,0,202311190,was
Chris Rodriguez,WAS,0,0,0,0,0,0,0,0,,6,43,0,16,1,1,5,0,5,1,1,202311190,was
Derrick Gore,WAS,0,0,0,0,0,0,0,0,,2,23,0,23,0,0,0,0,0,0,0,202311190,was
Logan Thomas,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,58,0,29,1,1,202311190,was
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,43,0,11,0,0,202311190,was
Jahan Dotson,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,23,1,12,0,0,202311190,was
Byron Pringle,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,22,0,14,1,1,202311190,was
John Bates,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,8,0,0,202311190,was
Jamison Crowder,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,7,0,0,202311190,was
Dyami Brown,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,7,0,7,0,0,202311190,was
Cole Turner,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202311190,was
Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0,202311190,was
