Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Justin Fields,CHI,11,16,148,0,0,5,31,33,97.9,8,27,0,7,0,0,0,0,0,0,0,202401070,gnb
Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,12,28,0,9,2,2,13,0,16,0,0,202401070,gnb
Roschon Johnson,CHI,0,0,0,0,0,0,0,0,,5,20,0,8,0,0,0,0,0,0,0,202401070,gnb
D.J. Moore,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,64,0,33,0,0,202401070,gnb
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,41,0,27,0,0,202401070,gnb
Equanimeous St. Brown,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,18,0,18,0,0,202401070,gnb
Tyler Scott,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0,202401070,gnb
Robert Tonyan,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202401070,gnb
Jordan Love,GNB,27,32,316,2,0,1,8,59,128.6,3,-1,0,1,0,0,0,0,0,1,1,202401070,gnb
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,22,111,0,17,5,5,30,0,13,0,0,202401070,gnb
Bo Melton,GNB,0,0,0,0,0,0,0,0,,2,14,0,12,7,5,62,0,24,0,0,202401070,gnb
Jayden Reed,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,112,0,59,0,0,202401070,gnb
Dontayvion Wicks,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,61,2,19,0,0,202401070,gnb
Tucker Kraft,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,31,0,15,0,0,202401070,gnb
Luke Musgrave,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0,202401070,gnb
Malik Heath,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,9,0,4,0,0,202401070,gnb
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202401070,gnb
