Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Patrick Mahomes,KAN,29,41,305,2,1,1,7,54,98.1,7,30,0,14,0,0,0,0,0,0,0,202309170,jax
Isiah Pacheco,KAN,0,0,0,0,0,0,0,0,,12,70,0,31,2,1,0,0,0,0,0,202309170,jax
Kadarius Toney,KAN,0,0,0,0,0,0,0,0,,1,3,0,3,5,5,35,0,17,1,0,202309170,jax
Skyy Moore,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,70,1,54,0,0,202309170,jax
Justin Watson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,62,0,34,1,1,202309170,jax
Noah Gray,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,38,0,16,0,0,202309170,jax
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,26,1,9,0,0,202309170,jax
Rashee Rice,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,20,0,15,0,0,202309170,jax
Clyde Edwards-Helaire,KAN,0,0,0,0,0,0,0,0,,1,0,0,0,2,2,17,0,10,0,0,202309170,jax
Marquez Valdes-Scantling,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,13,0,8,0,0,202309170,jax
Richie James,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,1,202309170,jax
Donovan Smith,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,202309170,jax
Jerick McKinnon,KAN,0,0,0,0,0,0,0,0,,1,-2,0,-2,3,3,24,0,11,0,0,202309170,jax
Trevor Lawrence,JAX,22,41,216,0,0,4,18,45,68.7,5,26,0,18,0,0,0,0,0,2,1,202309170,jax
Christian Kirk,JAX,1,1,-1,0,0,0,0,-1,79.2,0,0,0,0,14,11,110,0,45,0,0,202309170,jax
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,12,40,0,9,3,2,2,0,3,0,0,202309170,jax
D'Ernest Johnson,JAX,0,0,0,0,0,0,0,0,,1,8,0,8,1,1,9,0,9,0,0,202309170,jax
Evan Engram,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,57,0,17,0,0,202309170,jax
Calvin Ridley,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,8,2,32,0,26,0,0,202309170,jax
Jamal Agnew,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202309170,jax
Zay Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,202309170,jax
