Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Brock Purdy,SFO,16,25,242,4,0,0,0,41,135.3,0,0,0,0,0,0,0,0,0,0,0,202312170,crd
Sam Darnold,SFO,2,3,20,0,0,0,0,17,85.4,2,-2,0,-1,0,0,0,0,0,0,0,202312170,crd
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,18,115,1,26,5,5,72,2,41,0,0,202312170,crd
Jordan Mason,SFO,0,0,0,0,0,0,0,0,,5,20,0,17,0,0,0,0,0,0,0,202312170,crd
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,1,11,0,11,7,4,48,2,19,0,0,202312170,crd
George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,54,0,35,0,0,202312170,crd
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,37,0,22,0,0,202312170,crd
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,17,0,0,202312170,crd
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,22,0,0,202312170,crd
Ronnie Bell,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202312170,crd
Kyler Murray,ARI,26,39,211,1,2,3,9,38,67.4,6,49,0,15,0,0,0,0,0,2,0,202312170,crd
James Conner,ARI,0,0,0,0,0,0,0,0,,14,86,1,44,3,3,3,0,6,0,0,202312170,crd
Emari Demercado,ARI,0,0,0,0,0,0,0,0,,4,64,1,49,3,1,6,0,6,0,0,202312170,crd
Michael Carter,ARI,0,0,0,0,0,0,0,0,,3,27,0,19,3,3,10,0,8,0,0,202312170,crd
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,1,5,0,5,3,2,15,0,10,0,0,202312170,crd
Rondale Moore,ARI,0,0,0,0,0,0,0,0,,1,3,0,3,3,2,5,0,4,1,0,202312170,crd
Trey McBride,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,11,10,102,0,38,1,0,202312170,crd
Elijah Higgins,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,44,1,17,0,0,202312170,crd
Geoff Swaim,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,26,0,26,0,0,202312170,crd
Zach Pascal,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,202312170,crd
Clayton Tune,ARI,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,202312170,crd
Michael Wilson,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202312170,crd
