Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Sam Howell,WAS,14,23,151,3,0,5,30,24,119.7,4,3,0,4,0,0,0,0,0,0,0,202310150,atl
Brian Robinson Jr.,WAS,0,0,0,0,0,0,0,0,,10,31,0,9,2,2,25,1,24,0,0,202310150,atl
Chris Rodriguez,WAS,0,0,0,0,0,0,0,0,,4,23,0,13,0,0,0,0,0,0,0,202310150,atl
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,3,15,0,9,1,1,1,1,1,0,0,202310150,atl
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,81,0,22,0,0,202310150,atl
Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,1,0,0,0,4,4,42,1,16,0,0,202310150,atl
Logan Thomas,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,202310150,atl
Dyami Brown,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202310150,atl
Jahan Dotson,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202310150,atl
Desmond Ridder,ATL,28,47,307,2,3,3,11,32,66.5,2,18,0,13,0,0,0,0,0,0,0,202310150,atl
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,13,51,0,11,1,0,0,0,0,0,0,202310150,atl
Bijan Robinson,ATL,0,0,0,0,0,0,0,0,,13,37,0,9,8,5,43,0,22,0,0,202310150,atl
Drake London,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,12,9,125,0,32,0,0,202310150,atl
Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,43,1,19,0,0,202310150,atl
Mack Hollins,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,41,0,18,0,0,202310150,atl
Jonnu Smith,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,36,1,17,0,0,202310150,atl
MyCole Pruitt,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0,202310150,atl
Cordarrelle Patterson,ATL,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,6,0,6,0,0,202310150,atl
Scott Miller,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0,202310150,atl
Van Jefferson,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202310150,atl
KhaDarel Hodge,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202310150,atl
