Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
C.J. Stroud,HOU,19,33,175,0,0,0,0,29,72.2,3,9,0,7,0,0,0,0,0,0,0,202401200,rav
Devin Singletary,HOU,0,0,0,0,0,0,0,0,,9,22,0,16,6,5,48,0,26,0,0,202401200,rav
Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,,2,7,0,4,1,1,13,0,13,0,0,202401200,rav
Nico Collins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,68,0,29,0,0,202401200,rav
Dalton Schultz,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,43,0,21,0,0,202401200,rav
Robert Woods,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,6,0,6,0,0,202401200,rav
Brevin Jordan,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202401200,rav
Xavier Hutchinson,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,-3,0,2,0,0,202401200,rav
Lamar Jackson,BAL,16,22,152,2,0,3,29,21,121.8,11,100,2,23,0,0,0,0,0,0,0,202401200,rav
Justice Hill,BAL,0,0,0,0,0,0,0,0,,13,66,0,14,2,2,11,0,8,0,0,202401200,rav
Gus Edwards,BAL,0,0,0,0,0,0,0,0,,10,40,0,9,2,1,-1,0,-1,0,0,202401200,rav
Dalvin Cook,BAL,0,0,0,0,0,0,0,0,,8,23,0,19,0,0,0,0,0,0,0,202401200,rav
Zay Flowers,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,41,0,17,0,0,202401200,rav
Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,39,0,21,0,0,202401200,rav
Isaiah Likely,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,34,1,19,0,0,202401200,rav
Nelson Agholor,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,12,1,9,0,0,202401200,rav
Odell Beckham Jr.,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202401200,rav
Charlie Kolar,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202401200,rav
