Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Andy Dalton,CAR,34,58,361,2,0,3,27,47,88.4,2,11,0,10,0,0,0,0,0,0,0,202309240,sea
Miles Sanders,CAR,0,0,0,0,0,0,0,0,,9,24,1,15,9,5,38,0,14,0,0,202309240,sea
Laviska Shenault Jr.,CAR,0,0,0,0,0,0,0,0,,2,7,0,5,1,1,0,0,0,0,0,202309240,sea
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,1,2,0,2,3,2,2,0,1,0,0,202309240,sea
Adam Thielen,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,14,11,145,1,25,0,0,202309240,sea
DJ Chark,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,11,4,86,1,47,0,0,202309240,sea
Terrace Marshall Jr.,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,35,0,10,0,0,202309240,sea
Jonathan Mingo,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,21,0,9,0,0,202309240,sea
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0,202309240,sea
Hayden Hurst,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,0,11,0,0,202309240,sea
Ian Thomas,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202309240,sea
Geno Smith,SEA,23,36,296,1,1,2,17,36,87.3,4,-4,0,-1,0,0,0,0,0,0,0,202309240,sea
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,18,97,2,36,3,3,59,0,36,0,0,202309240,sea
Zach Charbonnet,SEA,0,0,0,0,0,0,0,0,,9,46,0,12,2,1,-1,0,-1,0,0,202309240,sea
DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,,2,7,0,8,1,1,-2,0,-2,0,0,202309240,sea
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,112,0,34,0,0,202309240,sea
Noah Fant,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,41,0,13,0,0,202309240,sea
Colby Parkinson,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,38,0,17,0,0,202309240,sea
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,34,0,16,0,0,202309240,sea
Jaxon Smith-Njigba,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,10,0,10,0,0,202309240,sea
Jake Bobo,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,1,5,0,0,202309240,sea
