Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Derek Carr,NOR,27,40,319,3,1,2,15,45,106.1,2,2,0,3,0,0,0,0,0,0,0,202312210,ram
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,9,19,0,5,6,5,16,0,9,0,0,202312210,ram
Jamaal Williams,NOR,0,0,0,0,0,0,0,0,,2,8,0,4,1,1,5,0,5,0,0,202312210,ram
Rashid Shaheed,NOR,0,0,0,0,0,0,0,0,,1,4,0,4,9,5,70,1,45,0,0,202312210,ram
Taysom Hill,NOR,0,0,0,0,0,0,0,0,,2,2,0,3,0,0,0,0,0,0,0,202312210,ram
Chris Olave,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,123,0,28,0,0,202312210,ram
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,48,1,20,0,0,202312210,ram
A.T. Perry,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,35,1,35,0,0,202312210,ram
Foster Moreau,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,13,0,13,0,0,202312210,ram
Keith Kirkwood,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,202312210,ram
Matthew Stafford,LAR,24,34,328,2,0,1,3,41,120.7,1,-4,0,-4,0,0,0,0,0,0,0,202312210,ram
Kyren Williams,LAR,0,0,0,0,0,0,0,0,,22,104,1,10,0,0,0,0,0,0,0,202312210,ram
Ronnie Rivers,LAR,0,0,0,0,0,0,0,0,,6,20,0,10,0,0,0,0,0,0,0,202312210,ram
Puka Nacua,LAR,0,0,0,0,0,0,0,0,,2,16,0,9,11,9,164,1,41,0,0,202312210,ram
Demarcus Robinson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,82,1,32,0,0,202312210,ram
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,30,0,22,0,0,202312210,ram
Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,1,-3,0,-3,12,6,52,0,12,0,0,202312210,ram
