Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Justin Herbert,LAC,16,30,136,0,0,5,29,23,65.4,3,17,0,10,0,0,0,0,0,1,0,202311060,nyj
Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,14,47,2,20,7,2,23,0,17,0,0,202311060,nyj
Joshua Kelley,LAC,0,0,0,0,0,0,0,0,,3,18,0,12,1,1,4,0,4,0,0,202311060,nyj
Quentin Johnston,LAC,0,0,0,0,0,0,0,0,,1,2,0,2,3,2,14,0,10,0,0,202311060,nyj
Keenan Allen,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,77,0,23,0,0,202311060,nyj
Gerald Everett,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,17,1,0,202311060,nyj
Stone Smartt,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202311060,nyj
Donald Parham,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202311060,nyj
Derius Davis,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,1,0,202311060,nyj
Jalen Guyton,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202311060,nyj
Zach Wilson,NYJ,33,49,263,0,0,8,57,33,80.6,2,7,0,7,0,0,0,0,0,3,2,202311060,nyj
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,16,50,0,10,4,4,10,0,5,0,0,202311060,nyj
Dalvin Cook,NYJ,0,0,0,0,0,0,0,0,,2,7,0,4,2,1,1,0,1,0,0,202311060,nyj
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,13,7,80,0,31,1,1,202311060,nyj
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,66,0,33,0,0,202311060,nyj
Xavier Gipson,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,32,0,19,0,0,202311060,nyj
Michael Carter,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,24,0,7,0,0,202311060,nyj
Allen Lazard,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,18,0,12,0,0,202311060,nyj
C.J. Uzomah,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,11,0,8,0,0,202311060,nyj
Jeremy Ruckert,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202311060,nyj
Malik Taylor,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202311060,nyj
Nick Bawden,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202311060,nyj
