Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Bryce Young,CAR,19,32,112,0,1,6,45,18,53.1,1,2,0,2,0,0,0,0,0,0,0,202312310,jax
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,11,45,0,7,5,4,26,0,8,0,0,202312310,jax
Miles Sanders,CAR,0,0,0,0,0,0,0,0,,2,10,0,7,2,2,12,0,7,0,0,202312310,jax
Adam Thielen,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,38,0,14,0,0,202312310,jax
DJ Chark,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,18,0,18,0,0,202312310,jax
Ihmir Smith-Marsette,CAR,0,0,0,0,0,0,0,0,,1,0,0,0,3,3,12,0,9,0,0,202312310,jax
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,6,0,6,0,0,202312310,jax
Jonathan Mingo,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,0,0,4,0,0,202312310,jax
Ian Thomas,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202312310,jax
Stephen Sullivan,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202312310,jax
C.J. Beathard,JAX,17,24,178,0,0,3,16,48,92.0,3,24,0,19,0,0,0,0,0,0,0,202312310,jax
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,16,102,2,62,2,2,16,0,8,0,0,202312310,jax
Tank Bigsby,JAX,0,0,0,0,0,0,0,0,,10,32,0,12,0,0,0,0,0,0,0,202312310,jax
Evan Engram,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,60,0,22,0,0,202312310,jax
Jamal Agnew,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,53,0,48,0,0,202312310,jax
Calvin Ridley,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,39,0,14,0,0,202312310,jax
Luke Farrell,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202312310,jax
Parker Washington,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,202312310,jax
Brenton Strange,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,1,0,0,202312310,jax
Tim Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202312310,jax
D'Ernest Johnson,JAX,0,0,0,0,0,0,0,0,,3,0,0,1,0,0,0,0,0,0,0,202312310,jax
Matt Barkley,JAX,0,0,0,0,0,0,0,0,,3,-3,0,-1,0,0,0,0,0,0,0,202312310,jax
