Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Kenny Pickett,PIT,15,23,114,0,1,3,21,32,59.0,2,9,0,8,0,0,0,0,0,0,0,202310010,htx
Mitchell Trubisky,PIT,3,5,18,0,0,0,0,8,67.1,0,0,0,0,0,0,0,0,0,0,0,202310010,htx
Najee Harris,PIT,0,0,0,0,0,0,0,0,,14,71,0,23,2,1,32,0,32,0,0,202310010,htx
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,8,29,0,18,6,6,26,0,7,1,0,202310010,htx
Calvin Austin III,PIT,0,0,0,0,0,0,0,0,,1,5,0,5,5,3,24,0,12,0,0,202310010,htx
George Pickens,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,25,0,17,1,0,202310010,htx
Darnell Washington,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0,202310010,htx
Allen Robinson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0,202310010,htx
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,7,0,9,0,0,202310010,htx
C.J. Stroud,HOU,16,30,306,2,0,0,0,52,111.2,4,16,0,11,0,0,0,0,0,0,0,202310010,htx
Devin Singletary,HOU,1,1,6,1,0,0,0,6,131.2,7,25,0,9,1,1,11,0,11,0,0,202310010,htx
Dameon Pierce,HOU,0,0,0,0,0,0,0,0,,24,81,0,13,2,1,27,0,27,0,0,202310010,htx
Tank Dell,HOU,0,0,0,0,0,0,0,0,,2,13,0,7,3,1,16,0,16,1,0,202310010,htx
Mike Boone,HOU,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,1,0,202310010,htx
Nico Collins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,168,2,52,0,0,202310010,htx
Dalton Schultz,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,42,1,29,0,0,202310010,htx
Robert Woods,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,26,0,13,0,0,202310010,htx
John Metchie,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,22,0,22,0,0,202310010,htx
Andrew Beck,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202310010,htx
