Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Gardner Minshew II,IND,33,55,329,1,3,3,19,45,60.3,2,4,0,2,0,0,0,0,0,1,1,202310150,jax
Zack Moss,IND,0,0,0,0,0,0,0,0,,7,21,1,9,7,6,38,0,16,0,0,202310150,jax
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,8,19,0,5,6,5,46,0,40,0,0,202310150,jax
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,0,0,0,0,14,9,109,0,40,0,0,202310150,jax
Kylen Granson,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,67,0,45,0,0,202310150,jax
Alec Pierce,IND,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,25,0,14,0,0,202310150,jax
Isaiah McKenzie,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,23,0,12,0,0,202310150,jax
Josh Downs,IND,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,21,1,9,0,0,202310150,jax
Will Mallory,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202310150,jax
Andrew Ogletree,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202310150,jax
Amari Rodgers,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202310150,jax
Trey Sermon,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202310150,jax
Trevor Lawrence,JAX,20,30,181,2,1,3,33,29,91.1,3,15,0,8,0,0,0,0,0,0,0,202310150,jax
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,18,55,2,22,3,3,28,0,13,0,0,202310150,jax
D'Ernest Johnson,JAX,0,0,0,0,0,0,0,0,,1,19,0,19,0,0,0,0,0,0,0,202310150,jax
Tank Bigsby,JAX,0,0,0,0,0,0,0,0,,3,2,0,3,1,1,6,0,6,0,0,202310150,jax
Christian Kirk,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,49,1,29,0,0,202310150,jax
Evan Engram,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,41,0,19,0,0,202310150,jax
Brenton Strange,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,27,1,17,0,0,202310150,jax
C.J. Beathard,JAX,0,0,0,0,0,0,0,0,,3,-2,0,0,0,0,0,0,0,0,0,202310150,jax
Calvin Ridley,JAX,0,0,0,0,0,0,0,0,,1,-4,0,-4,8,4,30,0,10,0,0,202310150,jax
