Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jeff Driskel,CLE,13,26,166,2,2,3,26,31,63.9,7,33,0,13,0,0,0,0,0,0,0,202401070,cin
Pierre Strong,CLE,0,0,0,0,0,0,0,0,,14,65,0,20,1,0,0,0,0,0,0,202401070,cin
Jerome Ford,CLE,0,0,0,0,0,0,0,0,,3,6,0,4,3,2,26,0,19,0,0,202401070,cin
David Bell,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,68,2,31,0,0,202401070,cin
Cedric Tillman,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,43,0,18,0,0,202401070,cin
Jordan Akins,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,24,0,14,0,0,202401070,cin
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202401070,cin
James Proche,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,202401070,cin
Jake Browning,CIN,18,24,156,3,1,2,22,35,113.9,2,18,0,11,0,0,0,0,0,1,0,202401070,cin
A.J. McCarron,CIN,3,4,20,0,0,1,9,10,85.4,0,0,0,0,0,0,0,0,0,0,0,202401070,cin
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,14,111,1,44,2,1,6,1,6,0,0,202401070,cin
Chase Brown,CIN,0,0,0,0,0,0,0,0,,11,43,0,27,2,1,10,0,10,0,0,202401070,cin
Charlie Jones,CIN,0,0,0,0,0,0,0,0,,2,13,0,7,3,3,49,0,35,0,0,202401070,cin
Andrei Iosivas,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,36,2,15,0,0,202401070,cin
Trenton Irwin,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,34,0,25,0,0,202401070,cin
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,19,0,11,0,0,202401070,cin
Tanner Hudson,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,0,8,0,0,202401070,cin
Drew Sample,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,0,5,0,0,202401070,cin
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0,202401070,cin
Trayveon Williams,CIN,0,0,0,0,0,0,0,0,,1,-2,0,-2,0,0,0,0,0,0,0,202401070,cin
