Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Brian Hoyer,LVR,17,32,129,0,2,1,8,15,37.1,0,0,0,0,0,0,0,0,0,0,0,202310220,chi
Aidan O'Connell,LVR,10,13,75,1,1,0,0,15,83.8,0,0,0,0,0,0,0,0,0,0,0,202310220,chi
Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,11,35,0,11,4,1,6,0,6,0,0,202310220,chi
Zamir White,LVR,0,0,0,0,0,0,0,0,,2,2,0,2,3,3,26,0,15,0,0,202310220,chi
Tre Tucker,LVR,0,0,0,0,0,0,0,0,,1,2,0,2,3,2,16,0,12,0,0,202310220,chi
Davante Adams,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,12,7,57,0,15,0,0,202310220,chi
Jakobi Meyers,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,13,7,50,1,15,0,0,202310220,chi
Austin Hooper,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,12,0,0,202310220,chi
Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,14,0,9,0,0,202310220,chi
Michael Mayer,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,13,0,11,0,0,202310220,chi
Jesper Horsted,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202310220,chi
Tyson Bagent,CHI,21,29,162,1,0,1,7,17,97.2,3,24,0,12,0,0,0,0,0,0,0,202310220,chi
Nathan Peterman,CHI,0,0,0,0,0,1,5,0,,2,-4,0,-2,0,0,0,0,0,1,0,202310220,chi
D'Onta Foreman,CHI,0,0,0,0,0,0,0,0,,16,89,2,14,5,3,31,1,17,0,0,202310220,chi
Darrynton Evans,CHI,0,0,0,0,0,0,0,0,,14,48,0,11,3,1,6,0,6,0,0,202310220,chi
Tyler Scott,CHI,0,0,0,0,0,0,0,0,,2,14,0,8,3,2,19,0,13,0,0,202310220,chi
Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,1,2,0,2,5,4,32,0,11,0,0,202310220,chi
D.J. Moore,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,54,0,15,0,0,202310220,chi
Marcedes Lewis,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0,202310220,chi
Khari Blasingame,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202310220,chi
Velus Jones Jr.,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,202310220,chi
Travis Homer,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202310220,chi
