Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Will Levis,TEN,13,17,158,2,0,2,15,49,143.7,4,2,0,4,0,0,0,0,0,1,1,202311190,jax
Chris Moore,TEN,0,0,0,0,0,0,0,0,,1,38,0,38,1,1,49,0,49,0,0,202311190,jax
Derrick Henry,TEN,0,0,0,0,0,0,0,0,,10,38,0,16,2,1,6,0,6,0,0,202311190,jax
Tyjae Spears,TEN,0,0,0,0,0,0,0,0,,4,14,0,5,2,2,12,0,6,0,0,202311190,jax
DeAndre Hopkins,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,59,1,43,0,0,202311190,jax
Kyle Philips,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0,202311190,jax
Josh Whyle,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202311190,jax
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202311190,jax
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0,202311190,jax
Jeffery Simmons,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,1,2,0,0,202311190,jax
Trevor Lawrence,JAX,24,32,262,2,0,1,1,34,119.5,5,17,2,9,0,0,0,0,0,0,0,202311190,jax
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,14,52,0,11,3,3,7,0,5,0,0,202311190,jax
Tank Bigsby,JAX,0,0,0,0,0,0,0,0,,9,21,0,6,0,0,0,0,0,0,0,202311190,jax
D'Ernest Johnson,JAX,0,0,0,0,0,0,0,0,,7,20,0,9,1,1,34,0,34,0,0,202311190,jax
Calvin Ridley,JAX,0,0,0,0,0,0,0,0,,1,18,0,18,9,7,103,2,34,0,0,202311190,jax
Christian Kirk,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,48,0,20,0,0,202311190,jax
Evan Engram,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,29,0,13,0,0,202311190,jax
Luke Farrell,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,21,0,14,0,0,202311190,jax
Zay Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,20,0,8,0,0,202311190,jax
