Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jordan Love,GNB,16,21,272,3,0,0,0,46,157.2,1,-1,0,-1,0,0,0,0,0,0,0,202401140,dal
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,21,118,3,27,1,1,13,0,13,0,0,202401140,dal
Emanuel Wilson,GNB,0,0,0,0,0,0,0,0,,8,20,0,7,0,0,0,0,0,0,0,202401140,dal
Patrick Taylor,GNB,0,0,0,0,0,0,0,0,,3,6,0,3,0,0,0,0,0,0,0,202401140,dal
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,151,1,46,0,0,202401140,dal
Luke Musgrave,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,52,1,38,0,0,202401140,dal
Dontayvion Wicks,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,1,20,0,0,202401140,dal
Tucker Kraft,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,0,10,0,0,202401140,dal
Christian Watson,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,202401140,dal
Bo Melton,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202401140,dal
Jayden Reed,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202401140,dal
Dak Prescott,DAL,41,60,403,3,2,4,16,47,89.8,6,45,0,18,0,0,0,0,0,0,0,202401140,dal
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,15,56,1,11,9,7,29,0,9,0,0,202401140,dal
Rico Dowdle,DAL,0,0,0,0,0,0,0,0,,2,11,0,9,3,2,14,0,10,0,0,202401140,dal
Brandin Cooks,DAL,0,0,0,0,0,0,0,0,,1,6,0,6,8,6,47,0,18,0,0,202401140,dal
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,1,5,0,5,17,9,110,0,47,0,0,202401140,dal
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,103,0,42,0,0,202401140,dal
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,12,10,93,3,22,0,0,202401140,dal
Luke Schoonmaker,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202401140,dal
Jalen Tolbert,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202401140,dal
