Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Trevor Siemian,NYJ,32,45,261,1,1,2,8,24,83.7,4,13,0,5,0,0,0,0,0,0,0,202312280,cle
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,13,84,0,25,9,9,42,1,21,0,0,202312280,cle
Xavier Gipson,NYJ,0,0,0,0,0,0,0,0,,1,8,0,8,7,4,33,0,15,0,0,202312280,cle
Israel Abanikanda,NYJ,0,0,0,0,0,0,0,0,,2,3,0,3,7,4,27,0,10,1,1,202312280,cle
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,45,0,20,0,0,202312280,cle
Kenny Yeboah,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,28,0,20,0,0,202312280,cle
Jason Brownlee,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,28,0,24,0,0,202312280,cle
Nick Bawden,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202312280,cle
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,1,-1,0,-1,10,5,50,0,22,0,0,202312280,cle
Joe Flacco,CLE,19,29,309,3,1,1,8,50,121.2,2,3,0,3,0,0,0,0,0,2,0,202312280,cle
Jerome Ford,CLE,0,0,0,0,0,0,0,0,,12,64,0,16,3,2,57,2,50,0,0,202312280,cle
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,10,31,1,8,1,0,0,0,0,0,0,202312280,cle
Pierre Strong,CLE,0,0,0,0,0,0,0,0,,4,29,0,15,0,0,0,0,0,1,1,202312280,cle
David Njoku,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,134,0,43,1,1,202312280,cle
Elijah Moore,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,61,1,24,0,0,202312280,cle
Jordan Akins,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,28,0,28,0,0,202312280,cle
Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,14,0,9,0,0,202312280,cle
Cedric Tillman,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,8,0,8,0,0,202312280,cle
David Bell,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,7,0,6,0,0,202312280,cle
