Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Desmond Ridder,ATL,22,30,291,2,1,0,0,71,111.9,2,0,0,0,0,0,0,0,0,1,1,202401070,nor
Logan Woodside,ATL,3,4,27,0,1,1,7,12,53.1,1,6,0,6,0,0,0,0,0,0,0,202401070,nor
Bijan Robinson,ATL,0,0,0,0,0,0,0,0,,11,28,0,7,8,7,103,1,71,0,0,202401070,nor
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,6,24,0,8,3,3,10,0,6,0,0,202401070,nor
Cordarrelle Patterson,ATL,0,0,0,0,0,0,0,0,,5,20,0,7,0,0,0,0,0,0,0,202401070,nor
Scott Miller,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,66,0,56,0,0,202401070,nor
Drake London,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,41,0,21,0,0,202401070,nor
Jonnu Smith,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,29,1,15,0,0,202401070,nor
Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,27,0,19,0,0,202401070,nor
MyCole Pruitt,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0,202401070,nor
Van Jefferson,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,13,0,7,0,0,202401070,nor
John FitzPatrick,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202401070,nor
KhaDarel Hodge,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202401070,nor
Derek Carr,NOR,22,28,264,4,0,2,17,39,145.5,1,6,0,6,0,0,0,0,0,1,0,202401070,nor
Taysom Hill,NOR,0,0,0,0,0,1,1,0,,6,51,0,27,4,4,28,0,11,0,0,202401070,nor
Kendre Miller,NOR,0,0,0,0,0,0,0,0,,13,73,1,18,1,1,6,0,6,0,0,202401070,nor
Jamaal Williams,NOR,0,0,0,0,0,0,0,0,,14,26,1,8,3,3,8,0,5,0,0,202401070,nor
Rashid Shaheed,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,65,1,39,0,0,202401070,nor
Chris Olave,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,56,1,26,0,0,202401070,nor
A.T. Perry,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,53,2,29,0,0,202401070,nor
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,40,0,20,0,0,202401070,nor
Foster Moreau,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,202401070,nor
Jordan Mims,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202401070,nor
Lynn Bowden Jr.,NOR,0,0,0,0,0,0,0,0,,1,-2,0,-2,1,1,5,0,5,1,0,202401070,nor
