Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Matthew Stafford,LAR,24,38,334,0,0,0,0,44,91.3,3,11,0,9,0,0,0,0,0,0,0,202309100,sea
Kyren Williams,LAR,0,0,0,0,0,0,0,0,,15,52,2,9,2,0,2,0,0,0,0,202309100,sea
Cam Akers,LAR,0,0,0,0,0,0,0,0,,22,29,1,12,0,0,0,0,0,0,0,202309100,sea
Tutu Atwell,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,119,0,44,0,0,202309100,sea
Puka Nacua,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,15,10,119,0,21,0,0,202309100,sea
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,49,0,30,0,0,202309100,sea
Van Jefferson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,24,0,10,0,0,202309100,sea
Brycen Hopkins,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,21,0,21,0,0,202309100,sea
Ben Skowronek,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202309100,sea
Geno Smith,SEA,16,26,112,1,0,2,17,28,84.1,1,6,0,6,0,0,0,0,0,0,0,202309100,sea
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,12,64,0,15,5,4,3,0,6,0,0,202309100,sea
Zach Charbonnet,SEA,0,0,0,0,0,0,0,0,,3,11,0,9,0,0,0,0,0,0,0,202309100,sea
DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,,2,4,0,5,1,1,14,0,14,0,0,202309100,sea
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,47,1,28,0,0,202309100,sea
Will Dissly,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,0,10,0,0,202309100,sea
Jaxon Smith-Njigba,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,13,0,10,0,0,202309100,sea
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,10,0,5,0,0,202309100,sea
Colby Parkinson,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0,202309100,sea
