Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Tua Tagovailoa,MIA,20,39,199,1,1,2,11,53,63.9,3,25,0,14,0,0,0,0,0,0,0,202401130,kan
Raheem Mostert,MIA,0,0,0,0,0,0,0,0,,8,33,0,8,2,1,-3,0,-3,0,0,202401130,kan
Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,1,9,0,9,5,2,31,0,17,0,0,202401130,kan
De'Von Achane,MIA,0,0,0,0,0,0,0,0,,6,9,0,3,6,3,21,0,11,0,0,202401130,kan
Tyreek Hill,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,62,1,53,0,0,202401130,kan
Cedrick Wilson Jr.,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,37,0,19,0,0,202401130,kan
River Cracraft,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,33,0,19,0,0,202401130,kan
Durham Smythe,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,12,0,5,0,0,202401130,kan
Jeff Wilson,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0,202401130,kan
Braxton Berrios,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202401130,kan
Patrick Mahomes,KAN,23,41,262,1,0,0,0,39,83.6,2,41,0,28,0,0,0,0,0,0,0,202401130,kan
Isiah Pacheco,KAN,0,0,0,0,0,0,0,0,,24,89,1,23,1,1,-1,0,-1,1,0,202401130,kan
Clyde Edwards-Helaire,KAN,0,0,0,0,0,0,0,0,,7,21,0,12,1,1,5,0,5,1,1,202401130,kan
Rashee Rice,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,130,1,39,0,0,202401130,kan
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,71,0,22,0,0,202401130,kan
Noah Gray,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,20,0,20,0,0,202401130,kan
Justin Watson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,20,0,10,0,0,202401130,kan
Marquez Valdes-Scantling,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0,202401130,kan
Richie James,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0,202401130,kan
Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,1,-4,0,-4,3,1,3,0,3,0,0,202401130,kan
