Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Joe Burrow,CIN,20,30,165,0,0,3,26,17,80.6,3,1,0,1,0,0,0,0,0,1,1,202310010,oti
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,14,67,0,13,1,1,9,0,9,0,0,202310010,oti
Trayveon Williams,CIN,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0,202310010,oti
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,73,0,17,0,0,202310010,oti
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,26,0,9,0,0,202310010,oti
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,19,0,10,0,0,202310010,oti
Tanner Hudson,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,12,0,0,202310010,oti
Trenton Irwin,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,1,0,202310010,oti
Mitchell Wilcox,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202310010,oti
Drew Sample,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-1,0,-1,0,0,202310010,oti
Chase Brown,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-3,0,-3,0,0,202310010,oti
Ryan Tannehill,TEN,18,25,240,1,1,3,15,44,98.7,6,11,0,7,0,0,0,0,0,2,0,202310010,oti
Derrick Henry,TEN,1,1,2,1,0,0,0,2,118.7,22,122,1,29,1,1,11,0,11,0,0,202310010,oti
Tyjae Spears,TEN,0,0,0,0,0,0,0,0,,5,40,0,22,4,3,18,0,9,0,0,202310010,oti
DeAndre Hopkins,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,63,0,38,0,0,202310010,oti
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,51,1,22,0,0,202310010,oti
Chris Moore,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,44,0,44,1,0,202310010,oti
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,29,0,13,0,0,202310010,oti
Josh Whyle,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,1,24,0,0,202310010,oti
Colton Dowell,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202310010,oti
