Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Trevor Siemian,NOR,22,40,214,3,2,0,0,26,74.4,2,16,1,17,0,0,0,0,0,0,0,202111210,phi
Mark Ingram,NOR,0,0,0,0,0,0,0,0,,16,88,0,28,8,6,25,0,7,1,1,202111210,phi
Dwayne Washington,NOR,0,0,0,0,0,0,0,0,,1,3,0,3,1,1,6,0,6,0,0,202111210,phi
Tony Jones,NOR,0,0,0,0,0,0,0,0,,3,2,0,2,0,0,0,0,0,0,0,202111210,phi
Tre'Quan Smith,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,64,0,22,0,0,202111210,phi
Adam Trautman,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,58,1,19,0,0,202111210,phi
Marquez Callaway,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,26,1,26,0,0,202111210,phi
Nick Vannett,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,20,0,20,0,0,202111210,phi
Deonte Harty,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,11,0,9,1,0,202111210,phi
Lil'Jordan Humphrey,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,1,4,0,0,202111210,phi
Jalen Hurts,PHI,13,24,147,0,0,3,9,33,72.7,18,69,3,24,0,0,0,0,0,0,0,202111210,phi
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,16,94,0,25,1,0,0,0,0,1,1,202111210,phi
Jordan Howard,PHI,0,0,0,0,0,0,0,0,,10,63,0,18,0,0,0,0,0,0,0,202111210,phi
Boston Scott,PHI,0,0,0,0,0,0,0,0,,6,16,0,5,2,2,2,0,4,0,0,202111210,phi
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,62,0,16,0,0,202111210,phi
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,61,0,33,0,0,202111210,phi
JJ Arcega-Whiteside,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,23,0,23,0,0,202111210,phi
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202111210,phi
Tyree Jackson,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202111210,phi
Jalen Reagor,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,-1,0,-1,0,0,202111210,phi
