Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Joe Burrow,CIN,19,29,271,3,1,2,22,53,115.7,5,20,0,6,0,0,0,0,0,0,0,202110170,det
Brandon Allen,CIN,1,1,7,1,0,0,0,7,135.4,3,-3,0,-1,0,0,0,0,0,0,0,202110170,det
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,18,94,0,18,6,5,59,1,40,1,0,202110170,det
Chris Evans,CIN,0,0,0,0,0,0,0,0,,4,18,0,6,3,3,49,1,24,0,0,202110170,det
Trayveon Williams,CIN,0,0,0,0,0,0,0,0,,6,13,0,6,0,0,0,0,0,0,0,202110170,det
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,97,0,53,0,0,202110170,det
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,44,0,23,0,0,202110170,det
C.J. Uzomah,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,15,1,8,0,0,202110170,det
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,7,0,7,0,0,202110170,det
Auden Tate,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,1,7,0,0,202110170,det
Drew Sample,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202110170,det
Jared Goff,DET,28,42,202,0,1,1,10,33,67.8,1,1,0,1,0,0,0,0,0,0,0,202110170,det
D'Andre Swift,DET,0,0,0,0,0,0,0,0,,13,24,1,9,7,5,43,0,15,0,0,202110170,det
Jamaal Williams,DET,0,0,0,0,0,0,0,0,,4,11,0,6,2,1,-2,0,-2,0,0,202110170,det
T.J. Hockenson,DET,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,74,0,33,0,0,202110170,det
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,37,0,10,0,0,202110170,det
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,26,0,9,0,0,202110170,det
Tom Kennedy,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0,202110170,det
KhaDarel Hodge,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,9,0,7,0,0,202110170,det
