Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Carson Wentz,IND,19,37,194,0,0,2,16,36,66.7,0,0,0,0,0,0,0,0,0,0,0,202109260,oti
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,10,64,0,23,1,1,8,0,8,0,0,202109260,oti
Nyheim Hines,IND,0,0,0,0,0,0,0,0,,6,25,1,9,6,5,54,0,36,0,0,202109260,oti
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,1,5,0,5,12,6,68,0,18,0,0,202109260,oti
Zach Pascal,IND,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,31,0,27,0,0,202109260,oti
Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,11,0,0,202109260,oti
Jack Doyle,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,0,202109260,oti
Parris Campbell,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,9,0,5,0,0,202109260,oti
Ashton Dulin,IND,0,0,0,0,0,0,0,0,,1,-7,0,-7,0,0,0,0,0,0,0,202109260,oti
Ryan Tannehill,TEN,18,27,197,3,2,1,9,26,94.2,5,56,0,28,0,0,0,0,0,0,0,202109260,oti
Derrick Henry,TEN,0,0,0,0,0,0,0,0,,28,113,0,19,3,3,31,0,14,0,0,202109260,oti
Jeremy McNichols,TEN,0,0,0,0,0,0,0,0,,2,6,0,5,2,1,10,1,10,0,0,202109260,oti
A.J. Brown,TEN,0,0,0,0,0,0,0,0,,1,3,0,3,2,0,0,0,0,0,0,202109260,oti
Mekhi Sargent,TEN,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0,202109260,oti
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,53,1,18,1,1,202109260,oti
Julio Jones,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,47,0,25,0,0,202109260,oti
Geoff Swaim,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,27,0,26,0,0,202109260,oti
Cameron Batson,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0,202109260,oti
MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202109260,oti
Chester Rogers,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,1,6,0,0,202109260,oti
Tommy Hudson,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0,202109260,oti
Racey McMath,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202109260,oti
