Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Joe Burrow,CIN,20,29,148,1,0,3,19,17,92.3,3,11,0,6,0,0,0,0,0,1,1,202111210,rai
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,30,123,2,20,0,0,0,0,0,0,0,202111210,rai
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,1,14,0,14,8,6,49,0,14,0,0,202111210,rai
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,2,8,0,10,6,3,32,1,17,0,0,202111210,rai
Samaje Perine,CIN,0,0,0,0,0,0,0,0,,2,3,0,2,3,3,18,0,9,0,0,202111210,rai
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,0,9,0,0,202111210,rai
Mike Thomas,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202111210,rai
C.J. Uzomah,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,9,0,7,0,0,202111210,rai
Chris Evans,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202111210,rai
Drew Sample,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0,202111210,rai
Stanley Morgan Jr.,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,202111210,rai
Derek Carr,LVR,19,27,215,1,1,2,9,31,90.8,0,0,0,0,0,0,0,0,0,1,1,202111210,rai
Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,9,37,0,18,7,5,24,0,8,0,0,202111210,rai
Kenyan Drake,LVR,0,0,0,0,0,0,0,0,,5,23,0,7,2,1,6,0,6,1,0,202111210,rai
Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,,1,5,0,5,4,4,30,0,9,0,0,202111210,rai
DeSean Jackson,LVR,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0,202111210,rai
Peyton Barber,LVR,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0,202111210,rai
Darren Waller,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,116,0,31,0,0,202111210,rai
Zay Jones,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,20,0,20,0,0,202111210,rai
Foster Moreau,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,19,1,19,0,0,202111210,rai
Bryan Edwards,LVR,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,202111210,rai
