Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Russell Wilson,SEA,20,40,161,0,2,3,28,28,39.7,5,32,0,12,0,0,0,0,0,0,0,202111140,gnb
Alex Collins,SEA,0,0,0,0,0,0,0,0,,10,41,0,10,1,1,8,0,8,0,0,202111140,gnb
Travis Homer,SEA,0,0,0,0,0,0,0,0,,1,2,0,2,4,3,23,0,9,0,0,202111140,gnb
Gerald Everett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,63,0,12,0,0,202111140,gnb
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,26,0,18,0,0,202111140,gnb
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,8,2,23,0,16,0,0,202111140,gnb
Will Dissly,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,22,0,28,0,0,202111140,gnb
Penny Hart,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202111140,gnb
Freddie Swain,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202111140,gnb
D'Wayne Eskridge,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,-4,0,-4,0,0,202111140,gnb
Aaron Rodgers,GNB,23,37,292,0,1,1,5,50,75.5,2,8,0,8,0,0,0,0,0,1,0,202111140,gnb
AJ Dillon,GNB,0,0,0,0,0,0,0,0,,21,66,2,11,2,2,62,0,50,0,0,202111140,gnb
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,7,25,0,6,6,4,61,0,24,0,0,202111140,gnb
Patrick Taylor,GNB,0,0,0,0,0,0,0,0,,2,7,0,5,0,0,0,0,0,0,0,202111140,gnb
Davante Adams,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,78,0,34,0,0,202111140,gnb
Marquez Valdes-Scantling,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,41,0,41,0,0,202111140,gnb
Randall Cobb,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,21,0,8,0,0,202111140,gnb
Marcedes Lewis,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,10,0,7,0,0,202111140,gnb
Josiah Deguara,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,9,0,5,0,0,202111140,gnb
Allen Lazard,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,6,0,6,0,0,202111140,gnb
Tyler Davis,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202111140,gnb
