Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Kyler Murray,ARI,21,32,289,4,1,2,9,38,121.0,5,20,1,8,0,0,0,0,0,0,0,202109120,oti
Chase Edmonds,ARI,0,0,0,0,0,0,0,0,,12,63,0,16,4,4,43,0,36,0,0,202109120,oti
James Conner,ARI,0,0,0,0,0,0,0,0,,16,53,0,8,0,0,0,0,0,0,0,202109120,oti
DeAndre Hopkins,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,83,2,38,0,0,202109120,oti
Christian Kirk,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,70,2,26,0,0,202109120,oti
Rondale Moore,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,68,0,29,0,0,202109120,oti
A.J. Green,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,25,0,21,0,0,202109120,oti
Maxx Williams,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202109120,oti
Demetrius Harris,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202109120,oti
Ryan Tannehill,TEN,21,35,212,1,1,6,56,39,74.9,2,17,1,16,0,0,0,0,0,2,2,202109120,oti
Matthias Farley,TEN,1,1,6,0,0,0,0,6,91.7,0,0,0,0,0,0,0,0,0,0,0,202109120,oti
Derrick Henry,TEN,0,0,0,0,0,0,0,0,,17,58,0,19,4,3,19,0,8,0,0,202109120,oti
Jeremy McNichols,TEN,0,0,0,0,0,0,0,0,,2,9,0,8,4,3,24,0,9,0,0,202109120,oti
Mekhi Sargent,TEN,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0,202109120,oti
Chester Rogers,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,62,0,39,0,0,202109120,oti
A.J. Brown,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,49,1,19,0,0,202109120,oti
Julio Jones,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,29,0,10,0,0,202109120,oti
Anthony Firkser,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,19,0,11,0,0,202109120,oti
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,0,202109120,oti
Amani Hooker,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202109120,oti
Geoff Swaim,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202109120,oti
