Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Mac Jones,NWE,22,26,207,1,1,3,33,19,96.6,6,1,0,2,0,0,0,0,0,0,0,202111180,atl
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,12,69,0,21,1,1,6,0,6,0,0,202111180,atl
Damien Harris,NWE,0,0,0,0,0,0,0,0,,10,56,0,17,1,1,9,0,9,0,0,202111180,atl
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,1,7,0,7,4,4,42,0,19,0,0,202111180,atl
Brandon Bolden,NWE,0,0,0,0,0,0,0,0,,1,1,0,1,2,2,15,0,9,0,0,202111180,atl
Nelson Agholor,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,40,1,19,0,0,202111180,atl
Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,39,0,18,0,0,202111180,atl
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,25,0,15,0,0,202111180,atl
Jonnu Smith,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,17,0,17,0,0,202111180,atl
N'Keal Harry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,9,0,0,202111180,atl
Matt Ryan,ATL,19,28,153,0,2,4,33,19,51.6,0,0,0,0,0,0,0,0,0,0,0,202111180,atl
Josh Rosen,ATL,1,3,5,0,1,0,0,5,2.8,0,0,0,0,0,0,0,0,0,0,0,202111180,atl
Feleipe Franks,ATL,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,202111180,atl
Qadree Ollison,ATL,0,0,0,0,0,0,0,0,,9,34,0,12,3,2,0,0,0,0,0,202111180,atl
Keith Smith,ATL,0,0,0,0,0,0,0,0,,3,8,0,5,1,1,11,0,11,0,0,202111180,atl
Mike Davis,ATL,0,0,0,0,0,0,0,0,,3,1,0,1,4,3,20,0,10,0,0,202111180,atl
Russell Gage,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,49,0,19,0,0,202111180,atl
Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,29,0,16,0,0,202111180,atl
Olamide Zaccheaus,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,23,0,9,0,0,202111180,atl
Tajae Sharpe,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,21,0,17,0,0,202111180,atl
Parker Hesse,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202111180,atl
Wayne Gallman,ATL,0,0,0,0,0,0,0,0,,1,-3,0,-3,0,0,0,0,0,0,0,202111180,atl
