Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Mac Jones,NWE,22,30,186,0,0,3,27,32,89.0,0,0,0,0,0,0,0,0,0,1,0,202109190,nyj
Damien Harris,NWE,0,0,0,0,0,0,0,0,,16,62,1,26,1,1,2,0,2,0,0,202109190,nyj
James White,NWE,0,0,0,0,0,0,0,0,,5,20,1,7,6,6,45,0,28,0,0,202109190,nyj
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,1,16,0,16,3,2,10,0,7,0,0,202109190,nyj
J.J. Taylor,NWE,0,0,0,0,0,0,0,0,,2,3,0,2,0,0,0,0,0,0,0,202109190,nyj
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,42,0,32,0,0,202109190,nyj
Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,38,0,24,0,0,202109190,nyj
Jonnu Smith,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,28,0,19,0,0,202109190,nyj
Nelson Agholor,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,21,0,10,0,0,202109190,nyj
Zach Wilson,NYJ,19,33,210,0,4,4,26,35,37.0,3,19,0,10,0,0,0,0,0,0,0,202109190,nyj
Michael Carter,NYJ,0,0,0,0,0,0,0,0,,11,59,0,14,3,2,29,0,17,0,0,202109190,nyj
Ty Johnson,NYJ,0,0,0,0,0,0,0,0,,12,50,0,17,0,0,0,0,0,0,0,202109190,nyj
Tevin Coleman,NYJ,0,0,0,0,0,0,0,0,,5,24,0,17,0,0,0,0,0,0,0,202109190,nyj
Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,73,0,27,0,0,202109190,nyj
Elijah Moore,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,47,0,27,0,0,202109190,nyj
Jeff Smith,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,35,0,35,0,0,202109190,nyj
Ryan Griffin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,10,0,5,0,0,202109190,nyj
Tyler Kroft,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0,202109190,nyj
Corey Davis,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,8,0,5,0,0,202109190,nyj
