Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Tom Brady,TAM,41,55,432,1,0,3,21,32,103.0,3,14,1,9,0,0,0,0,0,1,0,202109260,ram
Ronald Jones II,TAM,0,0,0,0,0,0,0,0,,5,11,0,5,0,0,0,0,0,0,0,202109260,ram
Leonard Fournette,TAM,0,0,0,0,0,0,0,0,,4,8,0,3,3,3,26,0,15,0,0,202109260,ram
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,1,2,1,2,7,6,74,0,21,0,0,202109260,ram
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,106,0,20,0,0,202109260,ram
Tyler Johnson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,63,0,31,0,0,202109260,ram
Rob Gronkowski,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,55,0,26,0,0,202109260,ram
Giovani Bernard,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,51,1,32,1,0,202109260,ram
Cameron Brate,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,35,0,17,0,0,202109260,ram
O.J. Howard,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0,202109260,ram
Scott Miller,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,11,0,8,0,0,202109260,ram
Jaelon Darden,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,202109260,ram
Matthew Stafford,LAR,27,38,343,4,0,1,12,75,134.0,2,-2,0,-1,0,0,0,0,0,0,0,202109260,ram
Sony Michel,LAR,0,0,0,0,0,0,0,0,,20,67,0,15,4,3,12,0,6,0,0,202109260,ram
Jake Funk,LAR,0,0,0,0,0,0,0,0,,1,6,0,6,0,0,0,0,0,0,0,202109260,ram
Robert Woods,LAR,0,0,0,0,0,0,0,0,,1,5,0,5,6,3,33,0,20,0,0,202109260,ram
DeSean Jackson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,120,1,75,0,0,202109260,ram
Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,12,9,96,2,22,0,0,202109260,ram
Van Jefferson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,42,0,21,0,0,202109260,ram
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,40,1,12,1,0,202109260,ram
