Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Mike White,NYJ,20,32,202,1,2,1,8,22,64.8,0,0,0,0,0,0,0,0,0,0,0,202110240,nwe
Zach Wilson,NYJ,6,10,51,0,0,1,8,15,73.3,0,0,0,0,0,0,0,0,0,0,0,202110240,nwe
Michael Carter,NYJ,0,0,0,0,0,0,0,0,,11,37,0,6,9,8,67,0,16,1,1,202110240,nwe
Elijah Moore,NYJ,0,0,0,0,0,0,0,0,,1,19,1,19,6,1,13,0,13,0,0,202110240,nwe
Ty Johnson,NYJ,0,0,0,0,0,0,0,0,,5,6,0,5,7,6,65,0,21,0,0,202110240,nwe
Corey Davis,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,47,1,22,0,0,202110240,nwe
Jamison Crowder,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,34,0,21,0,0,202110240,nwe
Ryan Griffin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,15,0,15,0,0,202110240,nwe
Keelan Cole,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0,202110240,nwe
Denzel Mims,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0,202110240,nwe
Trevon Wesco,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202110240,nwe
Mac Jones,NWE,24,36,307,2,0,1,8,46,111.7,3,19,0,13,0,0,0,0,0,0,0,202110240,nwe
Brian Hoyer,NWE,3,4,79,0,0,0,0,29,116.7,3,-3,0,-1,0,0,0,0,0,0,0,202110240,nwe
Kendrick Bourne,NWE,1,1,25,1,0,0,0,25,158.3,0,0,0,0,4,4,68,0,46,0,0,202110240,nwe
Damien Harris,NWE,0,0,0,0,0,0,0,0,,14,106,2,32,2,2,7,0,4,0,0,202110240,nwe
J.J. Taylor,NWE,0,0,0,0,0,0,0,0,,9,21,2,15,1,1,5,0,5,0,0,202110240,nwe
Jonnu Smith,NWE,0,0,0,0,0,0,0,0,,1,5,0,5,5,2,52,0,28,0,0,202110240,nwe
Brandon Bolden,NWE,0,0,0,0,0,0,0,0,,2,0,0,0,7,6,79,1,28,0,0,202110240,nwe
Nelson Agholor,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,51,1,26,0,0,202110240,nwe
Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,44,0,19,0,0,202110240,nwe
Jakob Johnson,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,32,0,29,0,0,202110240,nwe
N'Keal Harry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,28,0,28,0,0,202110240,nwe
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,23,1,22,0,0,202110240,nwe
Gunner Olszewski,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,22,0,22,0,0,202110240,nwe
