Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Taylor Heinicke,WAS,9,18,120,0,0,3,21,40,71.5,2,3,0,3,0,0,0,0,0,1,0,202201090,nyg
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,21,146,1,27,3,1,5,0,5,0,0,202201090,nyg
Jonathan Williams,WAS,0,0,0,0,0,0,0,0,,7,45,0,23,0,0,0,0,0,0,0,202201090,nyg
Jaret Patterson,WAS,0,0,0,0,0,0,0,0,,6,21,0,7,2,2,14,0,8,0,0,202201090,nyg
DeAndre Carter,WAS,0,0,0,0,0,0,0,0,,1,11,0,11,1,0,0,0,0,0,0,202201090,nyg
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,93,0,40,0,0,202201090,nyg
John Bates,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0,202201090,nyg
Adam Humphries,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0,202201090,nyg
Cam Sims,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202201090,nyg
Jake Fromm,NYG,15,31,103,1,2,3,20,22,40.1,5,53,0,27,0,0,0,0,0,1,1,202201090,nyg
Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,11,30,0,6,4,3,19,0,11,0,0,202201090,nyg
Devontae Booker,NYG,0,0,0,0,0,0,0,0,,8,14,0,6,2,2,12,0,6,0,0,202201090,nyg
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,29,1,22,0,0,202201090,nyg
Kenny Golladay,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,22,0,9,0,0,202201090,nyg
Kyle Rudolph,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,17,0,9,0,0,202201090,nyg
Evan Engram,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,4,0,4,0,0,202201090,nyg
Elijhaa Penny,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202201090,nyg
David Sills,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202201090,nyg
Alex Bachman,NYG,0,0,0,0,0,0,0,0,,1,-3,0,-3,0,0,0,0,0,0,0,202201090,nyg
