Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Dak Prescott,DAL,28,43,216,0,2,5,22,19,57.9,0,0,0,0,0,0,0,0,0,2,1,202111210,kan
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,7,50,0,31,2,2,20,0,14,0,0,202111210,kan
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,9,32,0,8,6,6,36,0,19,0,0,202111210,kan
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,53,0,19,0,0,202111210,kan
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,44,0,16,0,0,202111210,kan
Cedrick Wilson Jr.,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,36,0,18,0,0,202111210,kan
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,14,0,8,0,0,202111210,kan
Malik Turner,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0,202111210,kan
Sean McKeon,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,202111210,kan
Noah Brown,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202111210,kan
Patrick Mahomes,KAN,23,37,260,0,1,3,16,37,71.9,7,11,0,11,0,0,0,0,0,1,1,202111210,kan
Clyde Edwards-Helaire,KAN,0,0,0,0,0,0,0,0,,12,63,1,14,2,2,13,0,12,0,0,202111210,kan
Tyreek Hill,KAN,0,0,0,0,0,0,0,0,,1,33,0,33,11,9,77,0,23,0,0,202111210,kan
Darrel Williams,KAN,0,0,0,0,0,0,0,0,,5,15,0,10,3,1,11,0,11,0,0,202111210,kan
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,1,4,1,4,8,5,74,0,24,0,0,202111210,kan
Byron Pringle,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,37,0,37,0,0,202111210,kan
Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,25,0,13,0,0,202111210,kan
Blake Bell,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202111210,kan
Noah Gray,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202111210,kan
Josh Gordon,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202111210,kan
