Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Justin Herbert,LAC,28,44,303,2,2,3,18,34,80.0,4,36,0,13,0,0,0,0,0,0,0,202111280,den
Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,12,31,0,6,8,6,68,1,34,0,0,202111280,den
Joshua Kelley,LAC,0,0,0,0,0,0,0,0,,1,5,0,5,3,2,15,0,17,0,0,202111280,den
Keenan Allen,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,85,0,24,0,0,202111280,den
Mike Williams,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,39,0,13,0,0,202111280,den
Josh Palmer,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,18,0,0,202111280,den
Jared Cook,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,25,1,16,0,0,202111280,den
Jalen Guyton,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,23,0,15,0,0,202111280,den
Stephen Anderson,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,13,0,0,202111280,den
Donald Parham,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202111280,den
Tre' McKitty,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202111280,den
Darius Bradwell,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202111280,den
Teddy Bridgewater,DEN,11,18,129,1,0,0,0,42,101.4,2,10,1,11,0,0,0,0,0,0,0,202111280,den
Drew Lock,DEN,4,7,26,0,1,1,0,12,25.6,0,0,0,0,0,0,0,0,0,1,0,202111280,den
Melvin Gordon,DEN,0,0,0,0,0,0,0,0,,17,83,0,16,2,1,5,0,5,0,0,202111280,den
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,14,54,1,12,4,3,57,0,42,0,0,202111280,den
Tim Patrick,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,26,0,19,0,0,202111280,den
Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,25,0,13,0,0,202111280,den
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,17,0,12,0,0,202111280,den
Noah Fant,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,12,0,7,0,0,202111280,den
Albert Okwuegbunam,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0,202111280,den
Eric Saubert,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,0,0,202111280,den
Kendall Hinton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202111280,den
