Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Joe Burrow,CIN,14,18,172,3,1,0,0,34,122.9,5,7,0,8,0,0,0,0,0,0,0,202109260,pit
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,18,90,0,27,1,1,4,0,4,0,0,202109260,pit
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,65,2,34,0,0,202109260,pit
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,36,1,17,0,0,202109260,pit
Chris Evans,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,14,0,0,202109260,pit
Mike Thomas,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,0,202109260,pit
Auden Tate,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0,202109260,pit
C.J. Uzomah,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202109260,pit
Samaje Perine,CIN,0,0,0,0,0,0,0,0,,1,-1,0,-1,1,1,8,0,8,0,0,202109260,pit
Ben Roethlisberger,PIT,38,58,318,1,2,4,21,29,70.9,1,5,0,5,0,0,0,0,0,0,0,202109260,pit
Najee Harris,PIT,0,0,0,0,0,0,0,0,,14,40,0,20,19,14,102,0,21,0,0,202109260,pit
Chase Claypool,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,15,9,96,0,29,0,0,202109260,pit
Ray-Ray McCloud,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,33,0,24,1,0,202109260,pit
JuJu Smith-Schuster,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,25,0,16,0,0,202109260,pit
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,22,1,15,0,0,202109260,pit
James Washington,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,20,0,8,0,0,202109260,pit
Cody White,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,0,11,0,0,202109260,pit
Derek Watt,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,202109260,pit
Eric Ebron,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202109260,pit
