Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Tom Brady,TAM,28,40,375,4,2,3,25,50,112.0,1,2,0,2,0,0,0,0,0,1,1,202110310,nor
Leonard Fournette,TAM,0,1,0,0,0,0,0,0,39.6,8,26,0,13,5,3,17,0,8,0,0,202110310,nor
Giovani Bernard,TAM,0,0,0,0,0,0,0,0,,2,30,0,24,1,1,7,1,7,0,0,202110310,nor
Ronald Jones II,TAM,0,0,0,0,0,0,0,0,,3,13,0,9,1,1,6,0,6,0,0,202110310,nor
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,140,1,44,0,0,202110310,nor
Tyler Johnson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,65,0,31,0,0,202110310,nor
Cyril Grayson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,50,1,50,0,0,202110310,nor
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,48,1,41,0,0,202110310,nor
O.J. Howard,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,16,0,12,0,0,202110310,nor
Cameron Brate,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,15,0,9,0,0,202110310,nor
Jaelon Darden,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,11,0,8,0,0,202110310,nor
Rob Gronkowski,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202110310,nor
Trevor Siemian,NOR,16,29,159,1,0,1,6,38,82.4,2,2,0,3,0,0,0,0,0,1,0,202110310,nor
Jameis Winston,NOR,6,10,56,1,0,0,0,18,108.7,4,40,0,20,0,0,0,0,0,0,0,202110310,nor
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,19,61,1,15,4,3,15,0,6,0,0,202110310,nor
Mark Ingram,NOR,0,0,0,0,0,0,0,0,,6,27,0,11,2,2,25,0,18,0,0,202110310,nor
Deonte Harty,NOR,0,0,0,0,0,0,0,0,,1,22,0,22,7,3,35,0,14,0,0,202110310,nor
Kevin White,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,38,0,38,0,0,202110310,nor
Tre'Quan Smith,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,33,1,16,0,0,202110310,nor
Garrett Griffin,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,30,0,14,0,0,202110310,nor
Marquez Callaway,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,30,0,16,0,0,202110310,nor
Ty Montgomery,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0,202110310,nor
Adam Trautman,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,4,0,5,0,0,202110310,nor
Alex Armah,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,0,0,202110310,nor
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202110310,nor
