Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Mike Glennon,NYG,4,11,24,0,2,4,30,12,5.3,1,13,0,13,0,0,0,0,0,4,2,202201020,chi
Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,21,102,0,10,1,0,0,0,0,0,0,202201020,chi
Devontae Booker,NYG,0,0,0,0,0,0,0,0,,18,46,0,5,3,2,0,0,4,0,0,202201020,chi
Evan Engram,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0,202201020,chi
David Sills,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202201020,chi
Pharoh Cooper,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202201020,chi
Kenny Golladay,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202201020,chi
Kyle Rudolph,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202201020,chi
Andy Dalton,CHI,18,35,173,1,1,2,11,23,63.2,3,14,0,9,0,0,0,0,0,0,0,202201020,chi
David Montgomery,CHI,0,1,0,0,1,0,0,0,0.0,22,64,2,10,2,2,17,0,11,0,0,202201020,chi
Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,2,9,0,7,0,0,0,0,0,0,0,202201020,chi
Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,13,7,69,1,18,0,0,202201020,chi
Allen Robinson,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,35,0,13,0,0,202201020,chi
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,25,0,11,0,0,202201020,chi
Damiere Byrd,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,23,0,23,0,0,202201020,chi
Jesse James,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202201020,chi
Damien Williams,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202201020,chi
Jimmy Graham,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202201020,chi
Marquise Goodwin,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202201020,chi
