Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Teddy Bridgewater,DEN,24,38,288,2,1,2,20,39,92.9,1,11,0,11,0,0,0,0,0,0,0,202110100,pit
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,8,61,0,49,3,3,25,0,10,0,0,202110100,pit
Melvin Gordon,DEN,0,0,0,0,0,0,0,0,,9,34,0,8,2,2,9,0,6,0,0,202110100,pit
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,120,1,39,0,0,202110100,pit
Tim Patrick,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,89,0,23,0,0,202110100,pit
Kendall Hinton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,25,1,23,0,0,202110100,pit
Noah Fant,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,20,0,9,0,0,202110100,pit
Diontae Spencer,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202110100,pit
David Moore,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202110100,pit
Ben Roethlisberger,PIT,15,25,253,2,0,1,9,59,120.9,1,-1,0,-1,0,0,0,0,0,1,1,202110100,pit
Najee Harris,PIT,0,0,0,0,0,0,0,0,,23,122,1,20,5,2,20,0,14,0,0,202110100,pit
Benny Snell Jr.,PIT,0,0,0,0,0,0,0,0,,5,20,0,9,1,0,0,0,0,0,0,202110100,pit
JuJu Smith-Schuster,PIT,0,0,0,0,0,0,0,0,,2,6,0,3,1,0,0,0,0,0,0,202110100,pit
Chase Claypool,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,130,1,59,0,0,202110100,pit
Diontae Johnson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,72,1,50,0,0,202110100,pit
Zach Gentry,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,13,0,13,0,0,202110100,pit
Eric Ebron,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,10,0,5,0,0,202110100,pit
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,0,4,0,0,202110100,pit
Ray-Ray McCloud,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,1,0,0,202110100,pit
Cody White,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202110100,pit
Kalen Ballage,PIT,0,0,0,0,0,0,0,0,,4,0,0,3,1,0,0,0,0,0,0,202110100,pit
