Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Kyler Murray,ARI,20,30,229,4,0,2,21,34,129.0,7,6,0,4,0,0,0,0,0,4,0,202110170,cle
James Conner,ARI,0,0,0,0,0,0,0,0,,16,71,0,16,1,1,0,0,0,0,0,202110170,cle
Chase Edmonds,ARI,0,0,0,0,0,0,0,0,,4,46,0,40,4,3,4,0,5,0,0,202110170,cle
Jonathan Ward,ARI,0,0,0,0,0,0,0,0,,4,14,0,7,0,0,0,0,0,0,0,202110170,cle
Rondale Moore,ARI,0,0,0,0,0,0,0,0,,3,10,0,5,4,3,16,0,10,0,0,202110170,cle
A.J. Green,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,79,1,34,0,0,202110170,cle
Christian Kirk,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,75,1,21,0,0,202110170,cle
DeAndre Hopkins,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,55,2,33,0,0,202110170,cle
Darrell Daniels,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202110170,cle
Colt McCoy,ARI,0,0,0,0,0,0,0,0,,3,-3,0,-1,0,0,0,0,0,0,0,202110170,cle
Baker Mayfield,CLE,19,28,234,2,1,5,23,57,102.4,3,8,0,4,0,0,0,0,0,2,2,202110170,cle
Case Keenum,CLE,1,3,6,0,0,0,0,6,42.4,0,0,0,0,0,0,0,0,0,0,0,202110170,cle
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,14,66,0,17,3,3,12,0,5,0,0,202110170,cle
D'Ernest Johnson,CLE,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,7,0,7,0,0,202110170,cle
Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,101,2,57,0,0,202110170,cle
Odell Beckham Jr.,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,79,0,25,0,0,202110170,cle
Demetric Felton,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,10,0,0,202110170,cle
David Njoku,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0,202110170,cle
Johnny Stanton,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202110170,cle
Austin Hooper,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,4,0,4,0,0,202110170,cle
Rashard Higgins,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202110170,cle
Anthony Schwartz,CLE,0,0,0,0,0,0,0,0,,1,-3,0,-3,3,2,11,0,6,0,0,202110170,cle
