Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Mac Jones,NWE,12,18,139,1,1,2,17,41,85.2,2,4,0,2,0,0,0,0,0,1,1,202111070,car
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,10,62,0,13,2,2,44,0,41,0,0,202111070,car
Brandon Bolden,NWE,0,0,0,0,0,0,0,0,,8,54,0,16,2,2,27,0,28,1,0,202111070,car
Damien Harris,NWE,0,0,0,0,0,0,0,0,,15,30,1,8,1,1,3,0,3,0,0,202111070,car
Jonnu Smith,NWE,0,0,0,0,0,0,0,0,,1,4,0,4,2,1,4,0,4,0,0,202111070,car
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,34,0,18,0,0,202111070,car
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,19,1,12,0,0,202111070,car
Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,8,0,8,0,0,202111070,car
Brian Hoyer,NWE,0,0,0,0,0,0,0,0,,3,-3,0,-1,0,0,0,0,0,0,0,202111070,car
Sam Darnold,CAR,16,33,172,0,3,1,10,33,26.3,3,9,0,4,0,0,0,0,0,1,0,202111070,car
Christian McCaffrey,CAR,0,0,0,0,0,0,0,0,,14,52,0,10,5,4,54,0,21,1,0,202111070,car
D.J. Moore,CAR,0,0,0,0,0,0,0,0,,2,14,0,10,7,3,32,0,13,0,0,202111070,car
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,3,3,0,3,2,1,33,0,33,0,0,202111070,car
Ameer Abdullah,CAR,0,0,0,0,0,0,0,0,,1,0,0,0,5,4,30,0,12,0,0,202111070,car
Ian Thomas,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0,202111070,car
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0,202111070,car
Willie Snead,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0,202111070,car
Robbie Chosen,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,2,0,2,0,0,202111070,car
Terrace Marshall Jr.,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202111070,car
