Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jared Goff,DET,22,36,268,1,2,2,7,63,70.1,1,3,0,3,0,0,0,0,0,0,0,202110240,ram
Jack Fox,DET,1,1,17,0,0,0,0,17,118.7,0,0,0,0,0,0,0,0,0,0,0,202110240,ram
Jamaal Williams,DET,0,0,0,0,0,0,0,0,,12,57,0,14,0,0,0,0,0,0,0,202110240,ram
D'Andre Swift,DET,0,0,0,0,0,0,0,0,,13,48,0,14,10,8,96,1,63,0,0,202110240,ram
C.J. Moore,DET,0,0,0,0,0,0,0,0,,1,28,0,28,0,0,0,0,0,0,0,202110240,ram
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,1,1,0,1,8,6,115,0,37,0,0,202110240,ram
T.J. Hockenson,DET,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,48,0,21,0,0,202110240,ram
Bobby Price,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0,202110240,ram
Darren Fells,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202110240,ram
KhaDarel Hodge,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,202110240,ram
Geronimo Allison,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202110240,ram
Matthew Stafford,LAR,28,41,334,3,0,1,7,59,117.3,2,-2,0,-1,0,0,0,0,0,0,0,202110240,ram
Darrell Henderson,LAR,0,0,0,0,0,0,0,0,,15,45,0,10,6,3,19,0,13,0,0,202110240,ram
Sony Michel,LAR,0,0,0,0,0,0,0,0,,2,4,0,4,0,0,0,0,0,0,0,202110240,ram
Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,13,10,156,2,59,0,0,202110240,ram
Robert Woods,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,70,0,22,0,0,202110240,ram
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,46,0,16,0,0,202110240,ram
Van Jefferson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,43,1,22,0,0,202110240,ram
DeSean Jackson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202110240,ram
