Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Tua Tagovailoa,MIA,18,38,205,0,1,4,23,45,53.1,2,1,0,1,0,0,0,0,0,3,1,202201020,oti
Mike Gesicki,MIA,0,1,0,0,0,0,0,0,39.6,0,0,0,0,7,4,51,0,15,0,0,202201020,oti
Duke Johnson,MIA,0,0,0,0,0,0,0,0,,7,49,0,16,3,2,16,0,10,0,0,202201020,oti
Myles Gaskin,MIA,0,0,0,0,0,0,0,0,,5,23,0,8,1,0,0,0,0,0,0,202201020,oti
Phillip Lindsay,MIA,0,0,0,0,0,0,0,0,,2,1,0,1,1,1,8,0,8,0,0,202201020,oti
Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,47,0,45,0,0,202201020,oti
DeVante Parker,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,13,4,46,0,20,0,0,202201020,oti
Durham Smythe,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,37,0,21,0,0,202201020,oti
Isaiah Ford,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,0,0,0,0,0,202201020,oti
Mack Hollins,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202201020,oti
Ryan Tannehill,TEN,13,18,120,2,0,1,10,28,127.1,4,7,0,5,0,0,0,0,0,1,0,202201020,oti
D'Onta Foreman,TEN,0,0,0,0,0,0,0,0,,26,132,1,35,0,0,0,0,0,0,0,202201020,oti
Dontrell Hilliard,TEN,0,0,0,0,0,0,0,0,,8,45,1,39,3,3,33,0,28,0,0,202201020,oti
Jeremy McNichols,TEN,0,0,0,0,0,0,0,0,,2,14,0,12,0,0,0,0,0,0,0,202201020,oti
A.J. Brown,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,41,0,25,0,0,202201020,oti
Anthony Firkser,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,24,1,15,0,0,202201020,oti
Chester Rogers,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,7,0,0,202201020,oti
Geoff Swaim,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,9,1,5,0,0,202201020,oti
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202201020,oti
