Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Teddy Bridgewater,DEN,22,40,257,1,2,1,7,36,62.2,4,17,0,9,0,0,0,0,0,0,0,202112050,kan
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,23,102,0,14,9,6,76,1,34,1,0,202112050,kan
Mike Boone,DEN,0,0,0,0,0,0,0,0,,4,35,0,16,1,1,19,0,19,0,0,202112050,kan
Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,77,0,36,0,0,202112050,kan
Noah Fant,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,33,0,12,0,0,202112050,kan
Albert Okwuegbunam,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,21,0,10,0,0,202112050,kan
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,15,0,10,0,0,202112050,kan
Tim Patrick,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,9,0,9,0,0,202112050,kan
Kendall Hinton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202112050,kan
Patrick Mahomes,KAN,15,29,184,0,1,1,6,38,57.3,4,12,1,10,0,0,0,0,0,0,0,202112050,kan
Clyde Edwards-Helaire,KAN,0,0,0,0,0,0,0,0,,14,54,0,10,3,3,28,0,29,0,0,202112050,kan
Darrel Williams,KAN,0,0,0,0,0,0,0,0,,5,20,0,12,3,3,60,0,38,0,0,202112050,kan
Michael Burton,KAN,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0,202112050,kan
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,27,0,14,0,0,202112050,kan
Tyreek Hill,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,22,0,13,0,0,202112050,kan
Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,21,0,12,0,0,202112050,kan
Byron Pringle,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,14,0,14,0,0,202112050,kan
Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202112050,kan
Marcus Kemp,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202112050,kan
