Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Taylor Heinicke,WAS,7,22,121,1,2,4,16,48,28.8,1,-1,0,-1,0,0,0,0,0,0,0,202112260,dal
Kyle Allen,WAS,8,10,67,1,0,1,0,19,127.9,0,0,0,0,0,0,0,0,0,0,0,202112260,dal
Jaret Patterson,WAS,0,0,0,0,0,0,0,0,,9,33,0,10,0,0,0,0,0,0,0,202112260,dal
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,6,29,0,15,4,2,29,1,21,0,0,202112260,dal
DeAndre Carter,WAS,0,0,0,0,0,0,0,0,,1,15,0,15,2,1,5,0,5,0,0,202112260,dal
Jonathan Williams,WAS,0,0,0,0,0,0,0,0,,3,9,0,4,2,1,2,0,2,0,0,202112260,dal
Dyami Brown,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,53,0,48,0,0,202112260,dal
John Bates,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,45,1,32,1,0,202112260,dal
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,40,0,19,0,0,202112260,dal
Dax Milne,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0,202112260,dal
Adam Humphries,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,4,0,6,0,0,202112260,dal
Cam Sims,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202112260,dal
Ricky Seals-Jones,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-4,0,-4,0,0,202112260,dal
Dak Prescott,DAL,28,39,330,4,0,3,11,40,131.4,4,21,0,13,0,0,0,0,0,1,0,202112260,dal
Cooper Rush,DAL,2,3,70,1,0,0,0,61,149.3,2,0,0,2,0,0,0,0,0,0,0,202112260,dal
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,9,37,1,11,1,1,5,1,5,0,0,202112260,dal
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,8,34,0,9,3,2,16,0,9,0,0,202112260,dal
Corey Clement,DAL,0,0,0,0,0,0,0,0,,4,18,0,8,0,0,0,0,0,0,0,202112260,dal
Amari Cooper,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,85,1,24,0,0,202112260,dal
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,82,1,16,0,0,202112260,dal
Malik Turner,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,82,1,61,0,0,202112260,dal
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,53,0,40,0,0,202112260,dal
Cedrick Wilson Jr.,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,10,0,4,1,0,202112260,dal
Terence Steele,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,0,0,202112260,dal
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,1,-2,0,-2,5,4,66,0,25,0,0,202112260,dal
