Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Russell Wilson,SEA,17,31,156,0,1,3,22,34,55.3,0,0,0,0,0,0,0,0,0,0,0,202112210,ram
DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,,8,41,1,8,4,3,11,0,9,0,0,202112210,ram
Rashaad Penny,SEA,0,0,0,0,0,0,0,0,,11,39,0,10,2,2,5,0,3,0,0,202112210,ram
Gerald Everett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,60,0,34,0,0,202112210,ram
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,12,6,52,0,12,0,0,202112210,ram
Freddie Swain,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,25,0,25,0,0,202112210,ram
Will Dissly,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,202112210,ram
D'Wayne Eskridge,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,202112210,ram
Matthew Stafford,LAR,21,29,244,2,1,4,35,42,106.1,3,-3,0,-1,0,0,0,0,0,0,0,202112210,ram
Sony Michel,LAR,0,0,0,0,0,0,0,0,,18,92,0,39,2,2,23,0,24,0,0,202112210,ram
Darrell Henderson,LAR,0,0,0,0,0,0,0,0,,6,23,0,6,2,2,4,0,3,0,0,202112210,ram
Van Jefferson,LAR,0,0,0,0,0,0,0,0,,1,10,0,10,2,2,23,0,18,0,0,202112210,ram
Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,1,1,0,1,13,9,136,2,42,0,0,202112210,ram
Ben Skowronek,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,42,0,14,0,0,202112210,ram
Brycen Hopkins,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,202112210,ram
Odell Beckham Jr.,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,7,0,7,0,0,202112210,ram
Kendall Blanton,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202112210,ram
