Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Teddy Bridgewater,CAR,33,42,367,0,2,5,27,39,83.2,0,0,0,0,0,0,0,0,0,1,1,202009200,tam
Christian McCaffrey,CAR,0,0,0,0,0,0,0,0,,18,59,2,9,5,4,29,0,10,0,0,202009200,tam
Curtis Samuel,CAR,0,0,0,0,0,0,0,0,,4,26,0,14,2,2,13,0,10,0,0,202009200,tam
Mike Davis,CAR,0,0,0,0,0,0,0,0,,1,1,0,1,8,8,74,0,22,0,0,202009200,tam
Jeremy Chinn,CAR,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,202009200,tam
D.J. Moore,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,13,8,120,0,30,0,0,202009200,tam
Robbie Chosen,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,109,0,39,1,1,202009200,tam
Alex Armah,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0,202009200,tam
Chris Manhertz,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202009200,tam
Tom Brady,TAM,23,35,217,1,1,0,0,50,80.3,1,0,0,0,0,0,0,0,0,1,1,202009200,tam
Leonard Fournette,TAM,0,0,0,0,0,0,0,0,,12,103,2,46,5,4,13,0,12,0,0,202009200,tam
Ronald Jones II,TAM,0,0,0,0,0,0,0,0,,7,23,1,7,2,2,4,0,2,0,0,202009200,tam
Scott Miller,TAM,0,0,0,0,0,0,0,0,,1,1,0,1,3,2,11,0,6,0,0,202009200,tam
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,104,1,50,0,0,202009200,tam
Justin Watson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,48,0,36,0,0,202009200,tam
O.J. Howard,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,0,11,0,0,202009200,tam
Rob Gronkowski,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202009200,tam
Cyril Grayson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202009200,tam
LeSean McCoy,TAM,0,0,0,0,0,0,0,0,,1,-5,0,-5,7,5,26,0,7,0,0,202009200,tam
