Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jared Goff,LAR,21,27,174,1,0,4,26,28,105.9,1,6,0,6,0,0,0,0,0,0,0,202101160,gnb
Cam Akers,LAR,0,0,0,0,0,0,0,0,,18,90,1,13,1,1,6,0,6,0,0,202101160,gnb
Josh Reynolds,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,65,0,28,0,0,202101160,gnb
Robert Woods,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,48,0,19,0,0,202101160,gnb
Van Jefferson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,46,1,16,0,0,202101160,gnb
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,5,0,4,0,0,202101160,gnb
Malcolm Brown,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202101160,gnb
Gerald Everett,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202101160,gnb
Aaron Rodgers,GNB,23,36,296,2,0,0,0,58,108.1,4,-3,1,1,0,0,0,0,0,0,0,202101160,gnb
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,14,99,1,60,2,1,14,0,14,0,0,202101160,gnb
Jamaal Williams,GNB,0,0,0,0,0,0,0,0,,12,65,0,11,0,0,0,0,0,0,0,202101160,gnb
AJ Dillon,GNB,0,0,0,0,0,0,0,0,,6,27,0,9,0,0,0,0,0,1,0,202101160,gnb
Allen Lazard,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,96,1,58,0,0,202101160,gnb
Davante Adams,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,66,1,21,0,0,202101160,gnb
Robert Tonyan,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,60,0,33,0,0,202101160,gnb
Marquez Valdes-Scantling,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,33,0,12,0,0,202101160,gnb
Equanimeous St. Brown,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,27,0,27,0,0,202101160,gnb
