Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Andy Dalton,DAL,31,48,285,2,1,1,8,28,85.9,1,2,0,2,0,0,0,0,0,0,0,202012080,rav
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,18,77,0,14,6,4,18,0,12,0,0,202012080,rav
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,8,22,0,12,1,1,6,0,6,0,0,202012080,rav
Amari Cooper,DAL,0,0,0,0,0,0,0,0,,1,10,0,10,9,5,43,1,13,0,0,202012080,rav
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,86,1,28,0,0,202012080,rav
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,46,0,14,0,0,202012080,rav
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,44,0,19,0,0,202012080,rav
Noah Brown,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,40,0,19,0,0,202012080,rav
Blake Bell,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,202012080,rav
Lamar Jackson,BAL,12,17,107,2,1,0,0,38,101.8,13,94,1,37,0,0,0,0,0,1,0,202012080,rav
Gus Edwards,BAL,0,0,0,0,0,0,0,0,,7,101,0,36,0,0,0,0,0,0,0,202012080,rav
J.K. Dobbins,BAL,0,0,0,0,0,0,0,0,,11,71,1,30,0,0,0,0,0,0,0,202012080,rav
Mark Ingram,BAL,0,0,0,0,0,0,0,0,,6,28,0,7,1,1,1,0,1,0,0,202012080,rav
Marquise Brown,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,39,1,20,0,0,202012080,rav
Miles Boykin,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,38,1,38,0,0,202012080,rav
Luke Willson,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202012080,rav
Patrick Ricard,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,0,9,0,0,202012080,rav
Justice Hill,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202012080,rav
Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,202012080,rav
