Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Matthew Stafford,DET,23,32,211,1,2,2,13,20,73.8,0,0,0,0,0,0,0,0,0,0,0,202011080,min
Chase Daniel,DET,8,13,94,1,1,0,0,28,77.1,1,5,0,5,0,0,0,0,0,0,0,202011080,min
D'Andre Swift,DET,0,0,0,0,0,0,0,0,,13,64,0,17,5,3,33,0,19,1,0,202011080,min
Kerryon Johnson,DET,0,0,0,0,0,0,0,0,,4,29,0,14,3,3,36,0,13,0,0,202011080,min
Adrian Peterson,DET,0,0,0,0,0,0,0,0,,8,29,0,8,5,3,14,0,10,0,0,202011080,min
Danny Amendola,DET,0,0,0,0,0,0,0,0,,1,2,0,2,10,7,77,0,28,0,0,202011080,min
Marvin Jones,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,43,1,16,0,0,202011080,min
T.J. Hockenson,DET,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,39,1,11,0,0,202011080,min
Quintez Cephus,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,31,0,20,0,0,202011080,min
Marvin Hall,DET,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,28,0,14,0,0,202011080,min
Jason Cabinda,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202011080,min
Jesse James,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,202011080,min
Kirk Cousins,MIN,13,20,220,3,0,1,8,35,141.7,0,0,0,0,0,0,0,0,0,0,0,202011080,min
Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,22,206,2,70,2,2,46,0,29,0,0,202011080,min
Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,12,69,0,18,0,0,0,0,0,0,0,202011080,min
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,64,0,35,0,0,202011080,min
Kyle Rudolph,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,40,0,22,0,0,202011080,min
Adam Thielen,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,38,0,30,0,0,202011080,min
Ameer Abdullah,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,22,1,22,0,0,202011080,min
Irv Smith Jr.,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,10,2,9,0,0,202011080,min
