Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Baker Mayfield,CLE,21,39,189,1,1,2,21,28,65.0,2,3,0,4,0,0,0,0,0,0,0,202009130,rav
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,13,72,0,22,6,4,9,0,8,1,0,202009130,rav
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,10,60,0,29,1,1,6,0,6,1,1,202009130,rav
D'Ernest Johnson,CLE,0,0,0,0,0,0,0,0,,1,5,0,5,0,0,0,0,0,0,0,202009130,rav
Jarvis Landry,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,61,0,20,0,0,202009130,rav
David Njoku,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,50,1,28,0,0,202009130,rav
Odell Beckham Jr.,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,10,3,22,0,16,0,0,202009130,rav
Austin Hooper,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,9,0,0,202009130,rav
KhaDarel Hodge,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,12,0,12,0,0,202009130,rav
Rashard Higgins,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,202009130,rav
Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0,202009130,rav
Stephen Carlson,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202009130,rav
Jamie Gillan,CLE,0,0,0,0,0,0,0,0,,1,-2,0,-2,0,0,0,0,0,1,1,202009130,rav
Lamar Jackson,BAL,20,25,275,3,0,2,14,47,152.1,7,45,0,16,0,0,0,0,0,1,0,202009130,rav
Robert Griffin III,BAL,1,1,9,0,0,0,0,9,104.2,1,-1,0,-1,0,0,0,0,0,0,0,202009130,rav
Mark Ingram,BAL,0,0,0,0,0,0,0,0,,10,29,0,8,0,0,0,0,0,0,0,202009130,rav
J.K. Dobbins,BAL,0,0,0,0,0,0,0,0,,7,22,2,12,0,0,0,0,0,0,0,202009130,rav
Gus Edwards,BAL,0,0,0,0,0,0,0,0,,4,17,0,13,0,0,0,0,0,0,0,202009130,rav
Marquise Brown,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,101,0,47,0,0,202009130,rav
Willie Snead,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,64,1,20,0,0,202009130,rav
Mark Andrews,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,58,2,21,0,0,202009130,rav
Miles Boykin,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,37,0,25,0,0,202009130,rav
Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202009130,rav
Nick Boyle,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,3,0,4,0,0,202009130,rav
Patrick Ricard,BAL,0,0,0,0,0,0,0,0,,1,-1,0,-1,1,1,9,0,9,1,1,202009130,rav
