Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Kirk Cousins,MIN,16,22,260,1,0,3,12,39,127.1,4,5,0,5,0,0,0,0,0,0,0,202010040,htx
Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,27,130,2,15,2,2,16,0,11,0,0,202010040,htx
Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,7,17,1,4,0,0,0,0,0,0,0,202010040,htx
Adam Thielen,MIN,0,0,0,0,0,0,0,0,,1,8,0,8,10,8,114,1,39,0,0,202010040,htx
C.J. Ham,MIN,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0,202010040,htx
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,103,0,29,0,0,202010040,htx
Kyle Rudolph,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,27,0,19,0,0,202010040,htx
Irv Smith Jr.,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202010040,htx
Olabisi Johnson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202010040,htx
Deshaun Watson,HOU,20,33,300,2,0,3,10,43,110.7,5,9,0,5,0,0,0,0,0,2,0,202010040,htx
David Johnson,HOU,0,0,0,0,0,0,0,0,,16,63,0,15,3,2,29,0,16,0,0,202010040,htx
Duke Johnson,HOU,0,0,0,0,0,0,0,0,,5,24,0,8,4,3,21,0,15,0,0,202010040,htx
Will Fuller,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,108,1,43,0,0,202010040,htx
Jordan Akins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,46,0,26,0,0,202010040,htx
Kenny Stills,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,39,1,24,0,0,202010040,htx
Randall Cobb,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,36,0,23,0,0,202010040,htx
Darren Fells,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,21,0,14,0,0,202010040,htx
Brandin Cooks,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202010040,htx
