Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Gardner Minshew II,JAX,27,40,351,2,1,3,11,33,101.1,2,9,0,7,0,0,0,0,0,0,0,202010040,cin
James Robinson,JAX,0,0,0,0,0,0,0,0,,17,75,0,14,4,4,32,0,14,0,0,202010040,cin
Laviska Shenault Jr.,JAX,0,0,0,0,0,0,0,0,,1,5,0,5,6,5,86,0,28,0,0,202010040,cin
DJ Chark,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,95,2,22,0,0,202010040,cin
Keelan Cole,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,46,0,20,0,0,202010040,cin
Chris Conley,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,44,0,33,0,0,202010040,cin
James O'Shaughnessy,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,26,0,26,0,0,202010040,cin
Tyler Eifert,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,22,0,13,0,0,202010040,cin
Joe Burrow,CIN,25,36,300,1,1,1,0,30,92.4,4,11,0,11,0,0,0,0,0,0,0,202010040,cin
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,25,151,2,34,6,6,30,1,14,0,0,202010040,cin
Giovani Bernard,CIN,0,0,0,0,0,0,0,0,,2,19,0,11,0,0,0,0,0,0,0,202010040,cin
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,1,13,0,13,7,4,77,0,30,0,0,202010040,cin
Alex Erickson,CIN,0,0,0,0,0,0,0,0,,1,7,0,7,1,1,9,0,9,0,0,202010040,cin
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,1,4,0,4,8,7,90,0,20,0,0,202010040,cin
Drew Sample,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,47,0,23,0,0,202010040,cin
Cethan Carter,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,24,0,24,0,0,202010040,cin
Auden Tate,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0,202010040,cin
Mike Thomas,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202010040,cin
A.J. Green,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,3,0,3,0,0,202010040,cin
