Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Ryan Tannehill,TEN,19,24,212,2,0,1,7,37,131.2,0,0,0,0,0,0,0,0,0,0,0,202012130,jax
Derrick Henry,TEN,0,0,0,0,0,0,0,0,,26,215,2,47,2,2,7,0,6,0,0,202012130,jax
Logan Woodside,TEN,0,0,0,0,0,0,0,0,,1,18,0,18,0,0,0,0,0,0,0,202012130,jax
Jeremy McNichols,TEN,0,0,0,0,0,0,0,0,,11,9,0,6,1,1,0,0,0,0,0,202012130,jax
Amani Hooker,TEN,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0,202012130,jax
Jonnu Smith,TEN,0,0,0,0,0,0,0,0,,1,3,0,3,2,2,20,0,11,0,0,202012130,jax
A.J. Brown,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,112,1,37,0,0,202012130,jax
Corey Davis,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,34,0,19,1,1,202012130,jax
Geoff Swaim,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,34,1,16,0,0,202012130,jax
Anthony Firkser,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202012130,jax
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202012130,jax
Kalif Raymond,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202012130,jax
Gardner Minshew II,JAX,18,31,178,1,0,0,0,27,85.1,2,22,0,13,0,0,0,0,0,0,0,202012130,jax
Mike Glennon,JAX,13,23,85,0,1,0,0,22,46.5,0,0,0,0,0,0,0,0,0,0,0,202012130,jax
James Robinson,JAX,0,0,0,0,0,0,0,0,,12,67,0,47,4,4,16,0,9,0,0,202012130,jax
Laviska Shenault Jr.,JAX,0,0,0,0,0,0,0,0,,1,2,0,2,11,6,49,0,22,0,0,202012130,jax
Keelan Cole,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,12,7,67,1,22,0,0,202012130,jax
Collin Johnson,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,33,0,27,0,0,202012130,jax
Devine Ozigbo,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,30,0,12,0,0,202012130,jax
Tyler Eifert,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,22,0,18,0,0,202012130,jax
DJ Chark,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,9,2,16,0,11,0,0,202012130,jax
James O'Shaughnessy,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,10,0,0,202012130,jax
Dare Ogunbowale,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202012130,jax
Eric Saubert,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202012130,jax
