Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Deshaun Watson,HOU,17,25,318,4,0,2,11,40,150.4,8,24,0,12,0,0,0,0,0,0,0,202011260,det
Duke Johnson,HOU,0,0,0,0,0,0,0,0,,9,37,0,8,4,3,43,1,33,0,0,202011260,det
C.J. Prosise,HOU,0,0,0,0,0,0,0,0,,5,12,0,7,1,1,2,1,2,1,1,202011260,det
Jordan Akins,HOU,0,0,0,0,0,0,0,0,,1,4,0,4,2,0,0,0,0,0,0,202011260,det
Will Fuller,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,171,2,40,0,0,202011260,det
Brandin Cooks,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,85,0,27,0,0,202011260,det
Keke Coutee,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,17,0,9,0,0,202011260,det
Kahale Warring,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202011260,det
Matthew Stafford,DET,28,42,295,1,1,4,16,51,84.9,1,3,0,3,1,0,0,0,0,1,0,202011260,det
Jamal Agnew,DET,0,1,0,0,0,0,0,0,39.6,0,0,0,0,1,0,0,0,0,0,0,202011260,det
Adrian Peterson,DET,0,0,0,0,0,0,0,0,,15,55,2,19,0,0,0,0,0,0,0,202011260,det
Kerryon Johnson,DET,0,0,0,0,0,0,0,0,,11,46,0,8,4,4,52,0,20,1,1,202011260,det
Jonathan Williams,DET,0,0,0,0,0,0,0,0,,1,5,0,5,4,4,21,0,10,1,1,202011260,det
T.J. Hockenson,DET,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,89,0,51,0,0,202011260,det
Marvin Jones,DET,0,0,0,0,0,0,0,0,,0,0,0,0,12,6,48,0,16,0,0,202011260,det
Mohamed Sanu,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,32,1,14,0,0,202011260,det
Quintez Cephus,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,27,0,16,0,0,202011260,det
Marvin Hall,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,16,0,9,0,0,202011260,det
Jesse James,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0,202011260,det
Jason Cabinda,DET,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,202011260,det
